hcc_id,brand_label_auto,primary_brand,user_1,user_2,cosine_similarity,user_1_n_comments,user_2_n_comments,user_1_sample_text,user_2_sample_text
54,Azarine,Azarine,glowhunter_ip4395,kulitglowing_ip7028,0.0486,7,5,perlu dibilas ga si ka cii aku kn pake ampul pink nya ya trs tu pas di pake ke muka keluar kek butir an putih gitu cii itu gpp kh terlalu nampol sampe beruntusan lama berhenti bisa buat jerawat breako,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si
54,Azarine,Azarine,glowhunter_ip4395,racun_ip2774,0.0419,7,7,perlu dibilas ga si ka cii aku kn pake ampul pink nya ya trs tu pas di pake ke muka keluar kek butir an putih gitu cii itu gpp kh terlalu nampol sampe beruntusan lama berhenti bisa buat jerawat breako,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f
54,Azarine,Azarine,glowhunter_ip4395,reviewjujur_ip9284,0.0735,7,7,perlu dibilas ga si ka cii aku kn pake ampul pink nya ya trs tu pas di pake ke muka keluar kek butir an putih gitu cii itu gpp kh terlalu nampol sampe beruntusan lama berhenti bisa buat jerawat breako,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi 
54,Azarine,Azarine,glowhunter_ip4395,skincare_ip2565,0.063,7,7,perlu dibilas ga si ka cii aku kn pake ampul pink nya ya trs tu pas di pake ke muka keluar kek butir an putih gitu cii itu gpp kh terlalu nampol sampe beruntusan lama berhenti bisa buat jerawat breako,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra
54,Azarine,Azarine,glowhunter_ip4395,skinclub_ip8582,0.0772,7,12,perlu dibilas ga si ka cii aku kn pake ampul pink nya ya trs tu pas di pake ke muka keluar kek butir an putih gitu cii itu gpp kh terlalu nampol sampe beruntusan lama berhenti bisa buat jerawat breako,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,glowhunter_ip4395,skinlover_ip4018,0.0903,7,7,perlu dibilas ga si ka cii aku kn pake ampul pink nya ya trs tu pas di pake ke muka keluar kek butir an putih gitu cii itu gpp kh terlalu nampol sampe beruntusan lama berhenti bisa buat jerawat breako,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,glowhunter_ip7849,glowup_rr94183,0.0,7,3,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160
54,Azarine,Azarine,glowhunter_ip7849,kulitglowing_ip7028,0.1114,7,5,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si
54,Azarine,Azarine,glowhunter_ip7849,racun_ip2774,0.0575,7,7,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f
54,Azarine,Azarine,glowhunter_ip7849,reviewjujur_ip9284,0.0739,7,7,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi 
54,Azarine,Azarine,glowhunter_ip7849,skincare_ip2565,0.0506,7,7,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra
54,Azarine,Azarine,glowhunter_ip7849,skinclub_ip8582,0.0559,7,12,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,glowhunter_ip7849,skinlover_ip4018,0.0667,7,7,kak boleh gak retinol complex d layer sm moist the originote ci minta tolong dong rekomendasiin mois kulit kering selain hale biru mau tk buat pas makeup aja biar gk longsor pake hale biru jerawat jar,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,glowup_rr94183,kulitglowing_ip7028,0.0217,3,5,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si
54,Azarine,Azarine,glowup_rr94183,racun_ip2774,0.0078,3,7,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f
54,Azarine,Azarine,glowup_rr94183,reviewjujur_ip9284,0.008,3,7,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi 
54,Azarine,Azarine,glowup_rr94183,skincare_ip2565,0.0012,3,7,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra
54,Azarine,Azarine,glowup_rr94183,skinclub_ip8582,0.1308,3,12,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,glowup_rr94183,skinlover_ip4018,0.0056,3,7,setuju worth it bgt 160 sama2 kak semangat btw 160 wkwk sama kak 160,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,kulitglowing_ip7028,racun_ip2774,0.069,5,7,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f
54,Azarine,Azarine,kulitglowing_ip7028,reviewjujur_ip9284,0.0384,5,7,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi 
54,Azarine,Azarine,kulitglowing_ip7028,skincare_ip2565,0.0451,5,7,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra
54,Azarine,Azarine,kulitglowing_ip7028,skinclub_ip8582,0.0638,5,12,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,kulitglowing_ip7028,skinlover_ip4018,0.0415,5,7,kalo retinol complex face washnya pake apa ya soalnya ada peringatan gaboleh digabung sama kandungan aha bha pha sama vit c serum niacin nya boleh di pake di kulit kering ga minta jawaban sama ngga si,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,racun_ip2774,reviewjujur_ip9284,0.0412,7,7,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi 
54,Azarine,Azarine,racun_ip2774,skincare_ip2565,0.0422,7,7,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra
54,Azarine,Azarine,racun_ip2774,skinclub_ip8582,0.0423,7,12,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,racun_ip2774,skinlover_ip4018,0.0318,7,7,ini bisa buat kulit yg masi ada jerawat aktif ga si clensing oil skin0004 centella sunscreen skin0004 hyalu cica moisturizer skin0004 shooting cream centella skin1004 ampoule centella sabun skin0004 f,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,reviewjujur_ip9284,skincare_ip2565,0.0836,7,7,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi ,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra
54,Azarine,Azarine,reviewjujur_ip9284,skinclub_ip8582,0.047,7,12,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi ,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,reviewjujur_ip9284,skinlover_ip4018,0.0991,7,7,tanda perlu upgrade gmna ya baru mau coba yg smooth umur 27 tipkul kering cii aku pakek fw hadalabo toriden ampoul pink moist laborr ss skin 1004 tone up kulit berminyak udah jalan hmpir sebulan tapi ,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,skincare_ip2565,skinclub_ip8582,0.0478,7,12,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli
54,Azarine,Azarine,skincare_ip2565,skinlover_ip4018,0.065,7,7,aku udah nyobain yg retinol smooth dari azarine emg sebaguss ituu sih gentle bgt serumnya azarine emg lgsg menyerap semua makin kesini pake retinolnya makin mantulss tipikal kulit combinasi t zone gra,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
54,Azarine,Azarine,skinclub_ip8582,skinlover_ip4018,0.0355,12,7,pakenya boleh d barengin sma toner yg warna merah gak ci misalnya paginya aku pake ampule pink ss physical facetology yg ad phantenolnya itu bagus ga jadi paginya ga pake minimalist gt ci soalnya kuli,abis retinol ini boleh pke mois ungu dri g2g ga kak ci fw hadalabo moist soothing cream ss sk 1004 ttp biru bruntusan aku berkurang tapi muka aku kusem ci aku antar jemput ank skolah panas panasan awa
60,Daviena,Daviena,beautyvibe_rp66426,kulitcerah_rr59853,0.018,4,4,wajah berminyak ga pake moist boleh ngga ka pake retinol aja kak kalau cuman cuci muka terus pakai toner baru langsung retinol nya bisa kk dipakenya setelah apa kak btw aku pake gold seriesnya daviena,iya kak bener worth it 160 wah kak reply mulu 160 thanks sharingnya kak 160 sama2 kak semangat 160
60,Daviena,Daviena,beautyvibe_rp66426,skinclub_rr74871,0.0133,4,3,wajah berminyak ga pake moist boleh ngga ka pake retinol aja kak kalau cuman cuci muka terus pakai toner baru langsung retinol nya bisa kk dipakenya setelah apa kak btw aku pake gold seriesnya daviena,sama2 kak semangat 160 makasih infonya kak 160 real sih ini beneran 160
60,Daviena,Daviena,kulitcerah_rr59853,skinclub_rr74871,0.3452,4,3,iya kak bener worth it 160 wah kak reply mulu 160 thanks sharingnya kak 160 sama2 kak semangat 160,sama2 kak semangat 160 makasih infonya kak 160 real sih ini beneran 160
63,Mixed_3plus_Brands,Maryame,glowingid_rr53578,reviewjujur_rp60551,0.0102,12,6,thanks sharingnya kak iyaa sama disini jg gtu makasih infonya kak beneran 160 makasih infonya kak 160 ah masa aku beda malah 160 wah baru tau makasih infonyaa 160 aku jg gt awalnya 160 sama2 kak seman,ci fw senka biru bagus gk buat oily skin berjerawat bisa utk flek hitam gk teh   kok facial washnya beda kemasannya dgn punyaku galau pengen pake retinol tapi takut trs bingung yg barier kit apa retin
63,Mixed_3plus_Brands,Maryame,glowingid_rr53578,skincare_rp71592,0.0257,12,4,thanks sharingnya kak iyaa sama disini jg gtu makasih infonya kak beneran 160 makasih infonya kak 160 ah masa aku beda malah 160 wah baru tau makasih infonyaa 160 aku jg gt awalnya 160 sama2 kak seman,bukannya retinol gabole d pake tiap hari mau gantiin retinol aku gk ada 2 yang baru nanti aku kasih tambahan retinol yg udh di buka sama moisturizer boleh nggak sih di mix sama basic skincare punya dr
63,Mixed_3plus_Brands,Maryame,reviewjujur_rp60551,skincare_rp71592,0.0395,6,4,ci fw senka biru bagus gk buat oily skin berjerawat bisa utk flek hitam gk teh   kok facial washnya beda kemasannya dgn punyaku galau pengen pake retinol tapi takut trs bingung yg barier kit apa retin,bukannya retinol gabole d pake tiap hari mau gantiin retinol aku gk ada 2 yang baru nanti aku kasih tambahan retinol yg udh di buka sama moisturizer boleh nggak sih di mix sama basic skincare punya dr
74,Daviena,Daviena,bestieku_ct70500,skinclub_ct15395,0.049,4,4,kak klok pakek retinol siang pakai kelly boleh g kak   ,kak kalau retinol nya ajah boleh gk pake skincare lain orang isinya juga dikit pengen beli tp kehabisan terus gak perlu pake sunscreen lagi ya
74,Daviena,Daviena,bestieku_ct70500,testireal_ct62779,0.0201,4,4,kak klok pakek retinol siang pakai kelly boleh g kak   ,kalo pake toner npure moist scora terus pake retinol daviena boleh ada yang mau gantiin punyaku cobe uji coba lizskinker yg ada salep nye dong dok abis 3 pot ga glowing malah tambah banyak komedo
74,Daviena,Daviena,skinclub_ct15395,testireal_ct62779,0.0276,4,4,kak kalau retinol nya ajah boleh gk pake skincare lain orang isinya juga dikit pengen beli tp kehabisan terus gak perlu pake sunscreen lagi ya,kalo pake toner npure moist scora terus pake retinol daviena boleh ada yang mau gantiin punyaku cobe uji coba lizskinker yg ada salep nye dong dok abis 3 pot ga glowing malah tambah banyak komedo
75,Mixed_2_Brands,Daviena,bestieku_ct74574,skincare_ct78893,0.0177,4,4,cantik seruni skincare dok aku udah nyoba cram mariyame tapi ttp gk ada hasilnya gk seperti yg d bilang bisa glowing aku udah abis 1 wadah tapi ttp gk ada perubahan dimedan ada gk y kk,bagus banget produk retinol daviena best produk kk putri glow dok yg dari makassar cocok untuk kulit kering ga untuk anak remaja bisa kk
75,Mixed_2_Brands,Daviena,bestieku_ct74574,skintok_ct53509,0.0104,4,4,cantik seruni skincare dok aku udah nyoba cram mariyame tapi ttp gk ada hasilnya gk seperti yg d bilang bisa glowing aku udah abis 1 wadah tapi ttp gk ada perubahan dimedan ada gk y kk,pake nya tiap hari ta kak alhamdulillah aku juga pakai maryame aman itu dipake siang brpa harga ny k
75,Mixed_2_Brands,Daviena,bestieku_ct74574,testireal_ct35011,0.0106,4,4,cantik seruni skincare dok aku udah nyoba cram mariyame tapi ttp gk ada hasilnya gk seperti yg d bilang bisa glowing aku udah abis 1 wadah tapi ttp gk ada perubahan dimedan ada gk y kk,untuk ibu menyusui gimana kk pinjem seratus cntik bngt kk ka itu bisa melindungi sinar matahari
75,Mixed_2_Brands,Daviena,skincare_ct78893,skintok_ct53509,0.0,4,4,bagus banget produk retinol daviena best produk kk putri glow dok yg dari makassar cocok untuk kulit kering ga untuk anak remaja bisa kk,pake nya tiap hari ta kak alhamdulillah aku juga pakai maryame aman itu dipake siang brpa harga ny k
75,Mixed_2_Brands,Daviena,skincare_ct78893,testireal_ct35011,0.0252,4,4,bagus banget produk retinol daviena best produk kk putri glow dok yg dari makassar cocok untuk kulit kering ga untuk anak remaja bisa kk,untuk ibu menyusui gimana kk pinjem seratus cntik bngt kk ka itu bisa melindungi sinar matahari
75,Mixed_2_Brands,Daviena,skintok_ct53509,testireal_ct35011,0.0047,4,4,pake nya tiap hari ta kak alhamdulillah aku juga pakai maryame aman itu dipake siang brpa harga ny k,untuk ibu menyusui gimana kk pinjem seratus cntik bngt kk ka itu bisa melindungi sinar matahari
87,Mixed_2_Brands,Daviena,bestieku_rr99428,glowingid_ct18883,0.0125,5,5,sama2 kak semangat 160 aku jg gt awalnya 160 wah baru tau makasih infonyaa 160 noted kak makasih ya 160 wah kak reply mulu 160,buat kulit beruntusan dan ada beberapa jerawat di usia 14 aman di gunakan bng kak rekomen retinol buat pemula dong aku bingung bgt mau pake yg mana pertama cara beli gmn kk 
87,Mixed_2_Brands,Daviena,bestieku_rr99428,skinlover_ct23275,0.0475,5,5,sama2 kak semangat 160 aku jg gt awalnya 160 wah baru tau makasih infonyaa 160 noted kak makasih ya 160 wah kak reply mulu 160,tim pratista ada yang mau pl pake glowseries aku gaaaa baru 3x pakee yg jelas semakin tinggi pohon maka akan semakin kencang juga angin yg menerpanya tetep semangat ka biasa lahh salah satu sifat manu
87,Mixed_2_Brands,Daviena,bestieku_rr99428,skintok_ct36635,0.004,5,5,sama2 kak semangat 160 aku jg gt awalnya 160 wah baru tau makasih infonyaa 160 noted kak makasih ya 160 wah kak reply mulu 160,aku pake implora uda bagus banget apalagi di kombinasi sama niacinemide sama bakulicol itu kan lagi proses kk pengen coba isi katong tak mendukung buat nyetok belinya dimana kaka tuhh pinter kelihatan
87,Mixed_2_Brands,Daviena,bestieku_rr99428,skintok_ct98906,0.0076,5,5,sama2 kak semangat 160 aku jg gt awalnya 160 wah baru tau makasih infonyaa 160 noted kak makasih ya 160 wah kak reply mulu 160,kak mending retinol pratista elsheskin nyata wajib dicoba  aku pakek jga aman aja dan cocok cek harga 
87,Mixed_2_Brands,Daviena,glowingid_ct18883,skinlover_ct23275,0.022,5,5,buat kulit beruntusan dan ada beberapa jerawat di usia 14 aman di gunakan bng kak rekomen retinol buat pemula dong aku bingung bgt mau pake yg mana pertama cara beli gmn kk ,tim pratista ada yang mau pl pake glowseries aku gaaaa baru 3x pakee yg jelas semakin tinggi pohon maka akan semakin kencang juga angin yg menerpanya tetep semangat ka biasa lahh salah satu sifat manu
87,Mixed_2_Brands,Daviena,glowingid_ct18883,skintok_ct36635,0.0302,5,5,buat kulit beruntusan dan ada beberapa jerawat di usia 14 aman di gunakan bng kak rekomen retinol buat pemula dong aku bingung bgt mau pake yg mana pertama cara beli gmn kk ,aku pake implora uda bagus banget apalagi di kombinasi sama niacinemide sama bakulicol itu kan lagi proses kk pengen coba isi katong tak mendukung buat nyetok belinya dimana kaka tuhh pinter kelihatan
87,Mixed_2_Brands,Daviena,glowingid_ct18883,skintok_ct98906,0.0227,5,5,buat kulit beruntusan dan ada beberapa jerawat di usia 14 aman di gunakan bng kak rekomen retinol buat pemula dong aku bingung bgt mau pake yg mana pertama cara beli gmn kk ,kak mending retinol pratista elsheskin nyata wajib dicoba  aku pakek jga aman aja dan cocok cek harga 
87,Mixed_2_Brands,Daviena,skinlover_ct23275,skintok_ct36635,0.0292,5,5,tim pratista ada yang mau pl pake glowseries aku gaaaa baru 3x pakee yg jelas semakin tinggi pohon maka akan semakin kencang juga angin yg menerpanya tetep semangat ka biasa lahh salah satu sifat manu,aku pake implora uda bagus banget apalagi di kombinasi sama niacinemide sama bakulicol itu kan lagi proses kk pengen coba isi katong tak mendukung buat nyetok belinya dimana kaka tuhh pinter kelihatan
87,Mixed_2_Brands,Daviena,skinlover_ct23275,skintok_ct98906,0.0489,5,5,tim pratista ada yang mau pl pake glowseries aku gaaaa baru 3x pakee yg jelas semakin tinggi pohon maka akan semakin kencang juga angin yg menerpanya tetep semangat ka biasa lahh salah satu sifat manu,kak mending retinol pratista elsheskin nyata wajib dicoba  aku pakek jga aman aja dan cocok cek harga 
87,Mixed_2_Brands,Daviena,skintok_ct36635,skintok_ct98906,0.0291,5,5,aku pake implora uda bagus banget apalagi di kombinasi sama niacinemide sama bakulicol itu kan lagi proses kk pengen coba isi katong tak mendukung buat nyetok belinya dimana kaka tuhh pinter kelihatan,kak mending retinol pratista elsheskin nyata wajib dicoba  aku pakek jga aman aja dan cocok cek harga 
90,Mixed_3plus_Brands,Azarine,cantik_ct6414,kulitglowing_ct4137,0.0231,3,3,habis pake ini terus lanjut ke night cream wardah yg cristal screet bisa gak kak boleh ga kk mix retinol daviena sama lumiwhite kalau acne pakek yg mn krim siang nya, kalo barengan sama skincare yu chun mei bisa gak ya maju mundur bgt mau tanya doang tipe kulit kalian yg makai ini gimna mau cobah takut ngk cocok di kulit aku
90,Mixed_3plus_Brands,Azarine,cantik_ct6414,racun_ct5624,0.0489,3,3,habis pake ini terus lanjut ke night cream wardah yg cristal screet bisa gak kak boleh ga kk mix retinol daviena sama lumiwhite kalau acne pakek yg mn krim siang nya,retinol smooth moisturizernya skintific yang pink boleh gak tutor urutan pemakaiannya dong ka pake retinol symwhite 377 hrg a nya brpa ka
90,Mixed_3plus_Brands,Azarine,cantik_ct6414,skinlover_ct7606,0.0695,3,3,habis pake ini terus lanjut ke night cream wardah yg cristal screet bisa gak kak boleh ga kk mix retinol daviena sama lumiwhite kalau acne pakek yg mn krim siang nya,retinol komplek boleh dibarengin sama pelembab azarine yg ungu ga ka kalo pke wardah boleh gk kk sabaran teh pangaosna cc
90,Mixed_3plus_Brands,Azarine,kulitglowing_ct4137,racun_ct5624,0.0242,3,3, kalo barengan sama skincare yu chun mei bisa gak ya maju mundur bgt mau tanya doang tipe kulit kalian yg makai ini gimna mau cobah takut ngk cocok di kulit aku,retinol smooth moisturizernya skintific yang pink boleh gak tutor urutan pemakaiannya dong ka pake retinol symwhite 377 hrg a nya brpa ka
90,Mixed_3plus_Brands,Azarine,kulitglowing_ct4137,skinlover_ct7606,0.031,3,3, kalo barengan sama skincare yu chun mei bisa gak ya maju mundur bgt mau tanya doang tipe kulit kalian yg makai ini gimna mau cobah takut ngk cocok di kulit aku,retinol komplek boleh dibarengin sama pelembab azarine yg ungu ga ka kalo pke wardah boleh gk kk sabaran teh pangaosna cc
90,Mixed_3plus_Brands,Azarine,racun_ct5624,skinlover_ct7606,0.03,3,3,retinol smooth moisturizernya skintific yang pink boleh gak tutor urutan pemakaiannya dong ka pake retinol symwhite 377 hrg a nya brpa ka,retinol komplek boleh dibarengin sama pelembab azarine yg ungu ga ka kalo pke wardah boleh gk kk sabaran teh pangaosna cc
99,The Originote,The Originote,cantiknyata_r3c06m00x8166,cantiknyata_r3c06m01x3833,0.6111,3,5,worth it bgt beli originote niacinamide harga segitu hasilnya lumayan puas cocok2 club buat originote niacinamide alhamdulillah gak iritasi di aku akhirnya nemu originote niacinamide yang cocok gak bi,review jujur originote niacinamide enak dipakai gampang nyerep gak ada bau aneh cocok2 club buat originote niacinamide alhamdulillah gak iritasi di aku worth it bgt beli originote niacinamide harga se
99,The Originote,The Originote,cantiknyata_r3c06m00x8166,cantiknyata_r3c06m02x7276,0.2335,3,5,worth it bgt beli originote niacinamide harga segitu hasilnya lumayan puas cocok2 club buat originote niacinamide alhamdulillah gak iritasi di aku akhirnya nemu originote niacinamide yang cocok gak bi,baru coba originote niacinamide kemaren semoga cocok di kulitku yang sensitif review jujur originote niacinamide enak dipakai gampang nyerep gak ada bau aneh udah pakai originote niacinamide 2 minggu 
99,The Originote,The Originote,cantiknyata_r3c06m00x8166,cantiknyata_r3c06m03x7677,0.4349,3,5,worth it bgt beli originote niacinamide harga segitu hasilnya lumayan puas cocok2 club buat originote niacinamide alhamdulillah gak iritasi di aku akhirnya nemu originote niacinamide yang cocok gak bi,cocok2 club buat originote niacinamide alhamdulillah gak iritasi di aku sumpah originote niacinamide ini beneran ngefek di kulit aku seneng banget nemu produk ini packaging originote niacinamide lucu 
