screenshot_group_rank,group_id,member_rank,comment_id,video_id,video_url,tiktok_comment_url_candidate,platform_username,account,actor_type_primary,network_position,hcc_id,brand,timestamp,comment_text_presentation,group_similarity_category,group_n_comments,group_n_accounts,group_n_videos,group_quality_flag,screenshot_eligible,screenshot_status,screenshot_file,reviewer_notes
52,SIM_CLUSTER_00120,8,5456578750709081657,7145783136914296090,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y&comment_id=5456578750709081657,testiaman_r3c02m02x2716,testiaman_r3c02m02x2716,Community Actor,HCC,205,The Originote,2023-03-07T17:53:06+00:00,ini originote niacinamide wangi bgt sih dan teksturnya enak dipakai tiap hari,EXACT_DUPLICATE,13,12,11,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,1,7428465428315390726,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428465428315390726,indyainun5,MASS_0a45ed65c58a,Mass Actor,Outside LCN,,Maryame,2024-10-22T05:20:00+00:00,MS glow dok,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,2,7432857390091698951,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7432857390091698951,dwiwahyuratnasari2,MASS_0b79e81bfc30,Mass Actor,Outside LCN,,Maryame,2024-11-03T01:23:02+00:00,cek ms glow kak,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,3,7429286274701280006,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429286274701280006,ranianggraeni871,MASS_255b3ab7e59b,Mass Actor,Outside LCN,,Maryame,2024-10-24T10:25:14+00:00,ms glow dong,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,4,7428546295713972998,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428546295713972998,buntusejuer,MASS_2bfe836d8b57,Mass Actor,Outside LCN,,Maryame,2024-10-22T10:33:56+00:00,cek ms glow dok,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,5,7429091797228274439,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429091797228274439,.fitri_25,MASS_5140bae16516,Mass Actor,Outside LCN,,Maryame,2024-10-23T21:50:50+00:00,Dok coba ms glow dong,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,6,7430643373062996742,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7430643373062996742,putridita04,MASS_5321764a879e,Mass Actor,Outside LCN,,Maryame,2024-10-28T02:11:31+00:00,coba ms glow dok,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,7,7429249991909016326,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7429249991909016326,astkaa_,MASS_593f49ef505f,Mass Actor,Outside LCN,,Maryame,2024-10-24T08:04:42+00:00,ms glow dok,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
53,SIM_CLUSTER_00070,8,7428506057532572421,7428436533981613318,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh&comment_id=7428506057532572421,yulia1006elpera,MASS_6eae0bed3ec0,Mass Actor,Outside LCN,,Maryame,2024-10-22T07:57:49+00:00,coba cek ms glow lagi dok,EXACT_DUPLICATE,23,23,2,LARGE_LOW_INFORMATION_CLUSTER,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,1,7429535836755215112,7421364555957275910,https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V,https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V&comment_id=7429535836755215112,skinbestie_ip2505,MASS_487a4b854dbf,Mass Actor,LCN Non-HCC,,Maryame,2024-10-25T02:33:42+00:00,Aman buat bumil ga,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,2,7361421212461187846,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=7361421212461187846,kulitsehat_rp67418,MASS_74efc63ca57b,Mass Actor,LCN Non-HCC,,Maryame,2024-04-24T13:14:09+00:00,bumil aman GK ka,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,3,7430749131633312530,7429636271552728326,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI,https://www.tiktok.com/@maryame.official/video/7429636271552728326?_r=1&_t=ZS-977Uh8qlFYI&comment_id=7430749131633312530,skinbestie_rp58099,MASS_b600ee54504f,Mass Actor,LCN Non-HCC,,Maryame,2024-10-28T09:01:49+00:00,aman ka untuk bumil gk,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,4,7425059779184575238,7421364555957275910,https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V,https://www.tiktok.com/@maryame.official/video/7421364555957275910?_r=1&_t=ZS-977UipTvK8V&comment_id=7425059779184575238,user6923514548138,MASS_084d79761f0b,Mass Actor,Outside LCN,,Maryame,2024-10-13T01:04:24+00:00,bumil aman gak pake itu,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,5,7462972322305426177,7459337971108515090,https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG,https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG&comment_id=7462972322305426177,nissaa_l,MASS_0a3a6f5e03c4,Mass Actor,Outside LCN,,The Originote,2025-01-23T05:04:31+00:00,ini Aman untuk bumil ?,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,6,7359708297187328774,7357662447248968966,https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu&comment_id=7359708297187328774,livi.owh,MASS_189f66b0856f,Mass Actor,Outside LCN,,Daviena,2024-04-19T22:27:21+00:00,Ini aman buat bumil ga ya ?,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,7,7605253593612616449,7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h&comment_id=7605253593612616449,bunanya_kana,MASS_2a3db2b00c2a,Mass Actor,Outside LCN,,Maryame,2026-02-10T15:08:16+00:00,bumil aman ga?,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
54,SIM_CLUSTER_00057,8,7636038881151009554,7507827983269350661,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4&comment_id=7636038881151009554,yuliiii3097,MASS_2e6bd5fdffda,Mass Actor,Outside LCN,,Maryame,2026-05-04T14:10:59+00:00,Aman bumil gak ?,NEAR_EXACT,27,27,15,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,1,5682544942675878369,7122773893844061466,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4&comment_id=5682544942675878369,cantiknyata_r3c06m01x3833,cantiknyata_r3c06m01x3833,Community Actor,HCC,99,The Originote,2022-11-24T05:49:18.500000+00:00,"review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,2,3161983647287578588,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=3161983647287578588,cantiknyata_r3c06m02x7276,cantiknyata_r3c06m02x7276,Community Actor,HCC,99,The Originote,2024-02-19T03:16:00+00:00,"review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,3,8522517667626772880,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=8522517667626772880,glowcheck_r3c10m04x9521,glowcheck_r3c10m04x9521,Community Actor,HCC,112,Maryame,2024-12-19T09:20:20+00:00,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,4,4748031565622572824,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=4748031565622572824,glowdiary_r3c03m00x2631,glowdiary_r3c03m00x2631,Community Actor,HCC,113,Maryame,2024-11-15T12:34:04+00:00,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,5,3631358681663115577,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=3631358681663115577,glowdiary_r3c03m01x2588,glowdiary_r3c03m01x2588,Community Actor,HCC,113,Maryame,2024-11-15T12:34:52+00:00,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,6,8620176340707659226,7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h&comment_id=8620176340707659226,glowdiary_r3c03m04x6886,glowdiary_r3c03m04x6886,Community Actor,HCC,113,Maryame,2025-08-29T23:27:44+00:00,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,7,1224785975196599332,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=1224785975196599332,glowdiary_r3c03m05x9471,glowdiary_r3c03m05x9471,Community Actor,HCC,113,Maryame,2024-11-15T12:37:58+00:00,"review jujur maryame niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
55,SIM_CLUSTER_00128,8,1719902422483895875,7459337971108515090,https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG,https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG&comment_id=1719902422483895875,testiaman_r3c02m02x2716,testiaman_r3c02m02x2716,Community Actor,HCC,205,The Originote,2025-01-19T01:54:06+00:00,"review jujur originote niacinamide: enak dipakai, gampang nyerep, gak ada bau aneh",EXACT_DUPLICATE,12,12,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,1,7217815722101113627,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=7217815722101113627,dicannnns,dicannnns,Individual Actor,Outside LCN,,The Originote,2023-04-03T13:31:42+00:00,cek keranjang kuningnya ya kak,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,2,7357950574581744389,7357662447248968966,https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu,https://www.tiktok.com/@thisisalulaa/photo/7357662447248968966?_r=1&_t=ZS-970En9Gwumu&comment_id=7357950574581744389,ciaaaja53,MASS_0a65bb0fbf11,Mass Actor,Outside LCN,,Daviena,2024-04-15T04:46:28+00:00,mana keranjang kuningnya 😒,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,3,7388516912772776710,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7388516912772776710,nurulhidayanah02,MASS_0b6c6ba415bb,Mass Actor,Outside LCN,,Maryame,2024-07-06T13:39:23+00:00,mana keranjang kuningnya,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,4,7388487179565122310,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7388487179565122310,ibuari75,MASS_1e19580d6595,Mass Actor,Outside LCN,,Maryame,2024-07-06T11:43:57+00:00,keranjang kuninngnya gak ada,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,5,7430943531156062982,7421835937988070662,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E&comment_id=7430943531156062982,ekadewi.1807,MASS_230419090791,Mass Actor,Outside LCN,,Maryame,2024-10-28T21:36:16+00:00,keranjang kuningnya kak,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,6,7398112444936127238,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7398112444936127238,elih010,MASS_37d48081cdcf,Mass Actor,Outside LCN,,Maryame,2024-08-01T10:14:56+00:00,ada keranjang kuningnya Kaka,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,7,7388477861395415813,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7388477861395415813,mommyathira,MASS_3b200c63f78e,Mass Actor,Outside LCN,,Maryame,2024-07-06T11:07:54+00:00,keranjang kuningnya mana tsay 🙏,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
56,SIM_CLUSTER_00095,8,7448624999965164289,7385065641595653382,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm,https://www.tiktok.com/@mayhapid2/video/7385065641595653382?_r=1&_t=ZS-9702NL74eSm&comment_id=7448624999965164289,hermin7933,MASS_3f063b9f59f0,Mass Actor,Outside LCN,,Maryame,2024-12-15T13:09:20+00:00,KK mna keranjang kuningnya,EXACT_DUPLICATE,17,17,4,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,1,7142325977097518800,7313744314927041797,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9&comment_id=7142325977097518800,beautyfess_r3c05m02x6049,beautyfess_r3c05m02x6049,Community Actor,HCC,40,Daviena,2024-02-06T04:51:45+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,2,2475020224282946416,7314309007341063429,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA,https://www.tiktok.com/@racunwithdivani/video/7314309007341063429?_r=1&_t=ZS-9701OFzBfQA&comment_id=2475020224282946416,cantiknyata_r3c06m01x3833,cantiknyata_r3c06m01x3833,Community Actor,HCC,99,The Originote,2024-02-19T03:16:06+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,3,3546489961443992444,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=3546489961443992444,cantiknyata_r3c06m03x7677,cantiknyata_r3c06m03x7677,Community Actor,HCC,99,The Originote,2023-04-27T12:07:02+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,4,6535058174045277147,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=6535058174045277147,glowcheck_r3c10m01x2927,glowcheck_r3c10m01x2927,Community Actor,HCC,112,Maryame,2024-04-30T13:13:19+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,5,7938989252806738738,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=7938989252806738738,glowcheck_r3c10m03x7520,glowcheck_r3c10m03x7520,Community Actor,HCC,112,Maryame,2024-04-30T13:13:29+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,6,6132586959735218077,7312632181094894854,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k&comment_id=6132586959735218077,glowdiary_r3c03m02x1592,glowdiary_r3c03m02x1592,Community Actor,HCC,113,Maryame,2024-11-15T12:35:51+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,7,9829294957804249825,7523137946246008069,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h,https://www.tiktok.com/@maryame.official/video/7523137946246008069?_r=1&_t=ZS-97029nEoy2h&comment_id=9829294957804249825,glowdiary_r3c03m04x6886,glowdiary_r3c03m04x6886,Community Actor,HCC,113,Maryame,2025-08-29T23:26:15+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
57,SIM_CLUSTER_00140,8,6847472872570691043,7291631421565832453,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj&comment_id=6847472872570691043,kulitkece_r3c01m02x7223,kulitkece_r3c01m02x7223,Community Actor,HCC,169,Daviena,2023-11-03T05:28:23.500000+00:00,"betul sekali, cocok banget buat pemakaian harian",EXACT_DUPLICATE,11,11,10,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
58,SIM_CLUSTER_00139,1,3479460057990512310,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=3479460057990512310,cantiknyata_r3c06m01x3833,cantiknyata_r3c06m01x3833,Community Actor,HCC,99,The Originote,2023-04-27T12:06:54+00:00,"aku juga udah coba, cocok bgt sama tipe kulitku",EXACT_DUPLICATE,11,11,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
58,SIM_CLUSTER_00139,2,6045011306607764494,7194330759329631514,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz&comment_id=6045011306607764494,cantiknyata_r3c06m04x5441,cantiknyata_r3c06m04x5441,Community Actor,HCC,99,The Originote,2023-04-27T12:07:06+00:00,"aku juga udah coba, cocok bgt sama tipe kulitku",EXACT_DUPLICATE,11,11,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
58,SIM_CLUSTER_00139,3,7159877433512691696,7429265515434036485,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A,https://www.tiktok.com/@rikut02/video/7429265515434036485?_r=1&_t=ZS-97026zwQb3A&comment_id=7159877433512691696,glowcheck_r3c10m02x8990,glowcheck_r3c10m02x8990,Community Actor,HCC,112,Maryame,2024-12-19T09:19:00+00:00,"aku juga udah coba, cocok bgt sama tipe kulitku",EXACT_DUPLICATE,11,11,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
58,SIM_CLUSTER_00139,4,5004857292852534225,7361323225038540037,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG&comment_id=5004857292852534225,glowcheck_r3c10m05x2485,glowcheck_r3c10m05x2485,Community Actor,HCC,112,Maryame,2024-04-30T13:13:06+00:00,"aku juga udah coba, cocok bgt sama tipe kulitku",EXACT_DUPLICATE,11,11,9,SUBSTANTIVE_MULTI_ACCOUNT_GROUP,True,PENDING_PLATFORM_LOOKUP,,
