id,label,degree,weighted_degree,betweenness,community,brand_label_auto
racun_rr3810,racun_rr3810,1,0.5357142857142857,0.0,89,Non-HCC
beautyvibe_rr9395,beautyvibe_rr9395,1,0.5357142857142857,0.0,73,Non-HCC
reviewjujur_cp7303,reviewjujur_cp7303,1,0.5357142857142857,0.0,73,Non-HCC
glowhunter_rr5036,glowhunter_rr5036,1,0.5357142857142857,0.0,18,Non-HCC
skinbestie_rr3271,skinbestie_rr3271,1,0.5357142857142857,0.0,49,Non-HCC
beautyvibe_ct7327,beautyvibe_ct7327,1,0.5357142857142857,0.0,51,Non-HCC
dearskin_rr7926,dearskin_rr7926,1,0.5357142857142857,0.0,51,Non-HCC
kulitcerah_rp64939,kulitcerah_rp64939,1,0.5357142857142857,0.0,155,Non-HCC
kulitglowing_rr92858,kulitglowing_rr92858,1,0.5357142857142857,0.0,155,Non-HCC
kulitcerah_rp89017,kulitcerah_rp89017,1,0.5357142857142857,0.0,158,Non-HCC
dearskin_rr5623,dearskin_rr5623,1,0.5357142857142857,0.0,43,Non-HCC
skinlover_rp29372,skinlover_rp29372,1,0.5357142857142857,0.0,110,Non-HCC
dearskin_rr9259,dearskin_rr9259,1,0.5357142857142857,0.0,2,Non-HCC
racun_rr5392,racun_rr5392,1,0.5357142857142857,0.0,5,Non-HCC
cantik_rr6810,cantik_rr6810,1,0.5357142857142857,0.0,20,Non-HCC
dearskin_cp8069,dearskin_cp8069,1,0.5357142857142857,0.0,100,Non-HCC
kulitglowing_rr5227,kulitglowing_rr5227,1,0.5357142857142857,0.0,100,Non-HCC
dearskin_cp9005,dearskin_cp9005,1,0.5357142857142857,0.0,101,Non-HCC
skinclub_rr6894,skinclub_rr6894,1,0.5357142857142857,0.0,101,Non-HCC
skincare_rr28178,skincare_rr28178,1,0.5357142857142857,0.0,19,Non-HCC
dearskin_rr86274,dearskin_rr86274,1,0.5357142857142857,0.0,110,Non-HCC
kulitglowing_rr4113,kulitglowing_rr4113,1,0.5357142857142857,0.0,158,Non-HCC
skinbestie_rr6290,skinbestie_rr6290,1,0.5357142857142857,0.0,109,Non-HCC
kulitglowing_rr1450,kulitglowing_rr1450,1,0.5357142857142857,0.0,67,Non-HCC
kulitglowing_rr4835,kulitglowing_rr4835,1,0.5357142857142857,0.0,164,Non-HCC
skinbestie_cp2803,skinbestie_cp2803,1,0.5357142857142857,0.0,164,Non-HCC
kulitglowing_rr5044,kulitglowing_rr5044,1,0.5357142857142857,0.0,165,Non-HCC
reviewjujur_cp3956,reviewjujur_cp3956,1,0.5357142857142857,0.0,165,Non-HCC
kulitglowing_rr5084,kulitglowing_rr5084,1,0.5357142857142857,0.0,166,Non-HCC
skincare_ct5012,skincare_ct5012,1,0.5357142857142857,0.0,166,Non-HCC
kulitglowing_rr5085,kulitglowing_rr5085,1,0.5357142857142857,0.0,167,Non-HCC
beauty_rr332,beauty_rr332,1,0.5357142857142857,0.0,117,Non-HCC
beauty_rr479,beauty_rr479,1,0.5357142857142857,0.0,183,Non-HCC
beauty_rr9979,beauty_rr9979,1,0.5357142857142857,0.0,150,Non-HCC
dearskin_cp7040,dearskin_cp7040,1,0.5357142857142857,0.0,68,Non-HCC
beautyvibe_rr5941,beautyvibe_rr5941,1,0.5357142857142857,0.0,69,Non-HCC
skinlover_cp3755,skinlover_cp3755,1,0.5357142857142857,0.0,69,Non-HCC
beautyvibe_rr809,beautyvibe_rr809,1,0.5357142857142857,0.0,103,Non-HCC
skinlover_cp2959,skinlover_cp2959,1,0.5357142857142857,0.0,167,Non-HCC
skinlover_rr8224,skinlover_rr8224,1,0.5357142857142857,0.0,107,Non-HCC
kulitsehat_cp2115,kulitsehat_cp2115,1,0.5357142857142857,0.0,169,Non-HCC
skinbestie_rr6982,skinbestie_rr6982,1,0.5357142857142857,0.0,169,Non-HCC
skinlover_rr6914,skinlover_rr6914,1,0.5357142857142857,0.0,20,Non-HCC
skinlover_rr9204,skinlover_rr9204,1,0.5357142857142857,0.0,102,Non-HCC
kulitsehat_rr138,kulitsehat_rr138,1,0.5357142857142857,0.0,103,Non-HCC
beautyvibe_rr1701,beautyvibe_rr1701,1,0.5357142857142857,0.0,196,Non-HCC
beautyvibe_rr181,beautyvibe_rr181,1,0.5357142857142857,0.0,102,Non-HCC
beautyvibe_rr2422,beautyvibe_rr2422,1,0.5357142857142857,0.0,64,Non-HCC
glowhunter_cp8051,glowhunter_cp8051,1,0.5357142857142857,0.0,64,Non-HCC
beautyvibe_rr27094,beautyvibe_rr27094,1,0.5357142857142857,0.0,65,Non-HCC
reviewjujur_rp51965,reviewjujur_rp51965,1,0.5357142857142857,0.0,65,Non-HCC
beautyvibe_rr5725,beautyvibe_rr5725,1,0.5357142857142857,0.0,67,Non-HCC
beautyvibe_rr5790,beautyvibe_rr5790,1,0.5357142857142857,0.0,150,Non-HCC
beautyvibe_rr5797,beautyvibe_rr5797,1,0.5357142857142857,0.0,68,Non-HCC
skincare_rr4097,skincare_rr4097,1,0.5357142857142857,0.0,20,Non-HCC
kulitsehat_rp17687,kulitsehat_rp17687,1,0.5357142857142857,0.0,171,Non-HCC
testireal_rr26895,testireal_rr26895,1,0.5357142857142857,0.0,171,Non-HCC
kulitsehat_rr692,kulitsehat_rr692,1,0.5357142857142857,0.0,5,Non-HCC
beautyaddict_rr5374,beautyaddict_rr5374,1,0.5357142857142857,0.0,35,Non-HCC
beautyaddict_rr5865,beautyaddict_rr5865,1,0.5357142857142857,0.0,36,Non-HCC
beautyaddict_rr8365,beautyaddict_rr8365,1,0.5357142857142857,0.0,17,Non-HCC
beautyaddict_rr8907,beautyaddict_rr8907,1,0.5357142857142857,0.0,40,Non-HCC
cantik_ct424,cantik_ct424,1,0.5357142857142857,0.0,40,Non-HCC
racun_rr1435,racun_rr1435,1,0.5357142857142857,0.0,22,Non-HCC
beautyaddict_rp16473,beautyaddict_rp16473,1,0.5357142857142857,0.0,24,Non-HCC
reviewjujur_rr15618,reviewjujur_rr15618,1,0.5357142857142857,0.0,24,Non-HCC
glowhunter_cp563,glowhunter_cp563,1,0.5357142857142857,0.0,115,Non-HCC
skinlover_rr9348,skinlover_rr9348,1,0.5357142857142857,0.0,115,Non-HCC
glowhunter_cp6412,glowhunter_cp6412,1,0.5357142857142857,0.0,116,Non-HCC
skincare_rr6536,skincare_rr6536,1,0.5357142857142857,0.0,116,Non-HCC
beautyaddict_rp9814,beautyaddict_rp9814,1,0.5357142857142857,0.0,30,Non-HCC
kulitsehat_rr7684,kulitsehat_rr7684,1,0.5357142857142857,0.0,183,Non-HCC
beautyvibe_rp71506,beautyvibe_rp71506,1,0.5357142857142857,0.0,61,Non-HCC
kulitglowing_rr44410,kulitglowing_rr44410,1,0.5357142857142857,0.0,61,Non-HCC
kulitsehat_rr8683,kulitsehat_rr8683,1,0.5357142857142857,0.0,178,Non-HCC
racun_ct3587,racun_ct3587,1,0.5357142857142857,0.0,178,Non-HCC
beautyaddict_rr3774,beautyaddict_rr3774,1,0.5357142857142857,0.0,103,Non-HCC
beauty_rp78167,beauty_rp78167,1,0.5357142857142857,0.0,9,Non-HCC
testireal_rr26086,testireal_rr26086,1,0.5357142857142857,0.0,9,Non-HCC
beauty_rr1455,beauty_rr1455,1,0.5357142857142857,0.0,54,Non-HCC
beauty_rr2174,beauty_rr2174,1,0.5357142857142857,0.0,11,Non-HCC
dearskin_rr1268,dearskin_rr1268,1,0.5357142857142857,0.0,5,Non-HCC
dearskin_rr2966,dearskin_rr2966,1,0.5357142857142857,0.0,15,Non-HCC
dearskin_rr3659,dearskin_rr3659,1,0.5357142857142857,0.0,54,Non-HCC
dearskin_rr7055,dearskin_rr7055,1,0.5357142857142857,0.0,183,Non-HCC
dearskin_rr7600,dearskin_rr7600,1,0.5357142857142857,0.0,183,Non-HCC
dearskin_rr792,dearskin_rr792,1,0.5357142857142857,0.0,96,Non-HCC
dearskin_rp98403,dearskin_rp98403,1,0.5357142857142857,0.0,11,Non-HCC
racun_rr169,racun_rr169,1,0.5357142857142857,0.0,5,Non-HCC
kulitsehat_rr40,kulitsehat_rr40,1,0.5357142857142857,0.0,103,Non-HCC
skincare_rr6585,skincare_rr6585,1,0.5357142857142857,0.0,192,Non-HCC
reviewjujur_rr1254,reviewjujur_rr1254,1,0.5357142857142857,0.0,189,Non-HCC
skinbestie_ip9984,skinbestie_ip9984,1,0.5357142857142857,0.0,189,Non-HCC
reviewjujur_rr9191,reviewjujur_rr9191,1,0.5357142857142857,0.0,190,Non-HCC
skinbestie_rp57180,skinbestie_rp57180,1,0.5357142857142857,0.0,190,Non-HCC
skinbestie_cp5152,skinbestie_cp5152,1,0.5357142857142857,0.0,192,Non-HCC
skincare_rr39570,skincare_rr39570,1,0.5357142857142857,0.0,198,Non-HCC
skinclub_rp9956,skinclub_rp9956,1,0.5357142857142857,0.0,198,Non-HCC
skinlover_rr8952,skinlover_rr8952,1,0.5357142857142857,0.0,201,Non-HCC
cantik_rr7263,cantik_rr7263,1,0.5357142857142857,0.0,0,Non-HCC
skincare_rr9957,skincare_rr9957,1,0.5357142857142857,0.0,5,Non-HCC
skinclub_rr4713,skinclub_rr4713,1,0.5357142857142857,0.0,142,Non-HCC
beauty_rr5404,beauty_rr5404,1,0.5357142857142857,0.0,0,Non-HCC
htunnisa97,htunnisa97,1,0.5178571428571428,0.0,150,Non-HCC
ratisasurawidya,ratisasurawidya,1,0.5178571428571428,0.0,150,Non-HCC
rizkifauzi402,rizkifauzi402,1,0.5,0.0,150,Non-HCC
scrp20,scrp20,1,0.5,0.0,150,Non-HCC
esemm0212,esemm0212,1,0.5,0.0,150,Non-HCC
