source,target,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,co_hashtag
cantiknyata_r3c06m01x3833,cantiknyata_r3c06m03x7677,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m01x3833,cantiknyata_r3c06m04x5441,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m01x3833,cantiknyata_r3c06m05x2517,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m02x7276,cantiknyata_r3c06m03x7677,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m02x7276,cantiknyata_r3c06m04x5441,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m02x7276,cantiknyata_r3c06m05x2517,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m03x7677,cantiknyata_r3c06m04x5441,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m03x7677,cantiknyata_r3c06m05x2517,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
cantiknyata_r3c06m04x5441,cantiknyata_r3c06m05x2517,3,0.0,2.0,0.375,0.0,0.25,0.625,2,7
dearskin_cp461,skinbestie_rr24258,3,0.0,1.0,0.375,0.0,0.125,0.5,2,7
dearskin_cp8069,kulitglowing_rr5227,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
dearskin_cp9005,skinclub_rr6894,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
dearskin_ct1243,skincare_ct8136,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21
dearskin_ct1243,skinlover_ct4123,3,0.0,3.0,0.375,0.0,0.375,0.75,2,21
dearskin_ct1358,glowup_ct3809,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
dearskin_ct1358,reviewjujur_ct6118,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
dearskin_ct1358,skinlover_ct8756,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
dearskin_ct58033,glowup_ct95907,8,0.0,8.0,1.0,0.0,1.0,2.0,2,20
dearskin_ct58033,skinbestie_rr21563,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13
dearskin_ct58033,skincare_ct87875,8,0.0,8.0,1.0,0.0,1.0,2.0,2,20
dearskin_ct6747,racun_ct1114,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
dearskin_ct6747,skinbestie_ct5848,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
dearskin_ct6747,skinclub_ct4422,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
dearskin_ip1425,kulitsehat_ip4910,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29
dearskin_ip1425,racun_ip9078,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29
dearskin_ip1425,skinbestie_ip5533,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29
dearskin_ip1425,skincare_ip6218,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29
dearskin_ip1425,skincare_ip8128,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29
dearskin_ip1425,skinclub_ip4635,4,0.0,0.0,0.5,0.0,0.0,0.5,1,29
dearskin_ip1875,kulitglowing_ip8766,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9
dearskin_ip1875,ndhyulee,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9
dearskin_ip1875,reviewjujur_ip7022,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9
dearskin_ip1875,skincare_ip8433,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9
dearskin_ip1875,skincare_ip9454,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9
dearskin_ip2757,glowhunter_ip3950,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
dearskin_ip2757,kulitsehat_ip9568,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
dearskin_ip2757,racun_ip5937,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
dearskin_ip2757,skincare_rr28178,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,16
dearskin_rp37681,testireal_rr93987,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,6
dearskin_rp59433,racun_rr27774,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,10
dearskin_rp81618,kulitglowing_rr52381,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,11
dearskin_rp86513,kulitsehat_cp1255,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,11
dearskin_rr1268,kulitglowing_ip3422,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
dearskin_rr16957,skincare_rp12914,3,3.0,1.0,0.375,0.42857142857142855,0.125,0.9285714285714286,3,7
dearskin_rr2966,skinbestie_ct9276,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
dearskin_rr3659,skinbestie_ip9676,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,12
dearskin_rr61021,kulitglowing_cp6205,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,16
dearskin_rr7055,skinbestie_ct9114,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,2
dearskin_rr7600,skinbestie_ct9114,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
dearskin_rr792,skincare_cp8364,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
dearskin_rr86274,skinlover_rp29372,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
dearskin_rr87701,racun_rp41671,6,6.0,0.0,0.75,0.8571428571428571,0.0,1.6071428571428572,2,26
dearskin_rr9259,skinclub_ct2318,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
dearskin_rr95784,testireal_rp83151,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,18
esemm0212,nindyasari_,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14
glowcheck_r3c10m00x7594,glowcheck_r3c10m01x2927,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,11
glowcheck_r3c10m00x7594,glowcheck_r3c10m02x8990,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,11
glowcheck_r3c10m00x7594,glowcheck_r3c10m03x7520,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,11
glowcheck_r3c10m00x7594,glowcheck_r3c10m04x9521,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,11
glowcheck_r3c10m00x7594,glowcheck_r3c10m05x2485,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,11
glowcheck_r3c10m01x2927,glowcheck_r3c10m02x8990,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m01x2927,glowcheck_r3c10m03x7520,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m01x2927,glowcheck_r3c10m04x9521,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m01x2927,glowcheck_r3c10m05x2485,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m02x8990,glowcheck_r3c10m03x7520,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m02x8990,glowcheck_r3c10m04x9521,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m02x8990,glowcheck_r3c10m05x2485,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m03x7520,glowcheck_r3c10m04x9521,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m03x7520,glowcheck_r3c10m05x2485,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowcheck_r3c10m04x9521,glowcheck_r3c10m05x2485,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowdiary_r3c03m00x2631,glowdiary_r3c03m01x2588,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,9
glowdiary_r3c03m00x2631,glowdiary_r3c03m02x1592,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,9
glowdiary_r3c03m00x2631,glowdiary_r3c03m03x1823,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,9
glowdiary_r3c03m00x2631,glowdiary_r3c03m04x6886,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,9
glowdiary_r3c03m00x2631,glowdiary_r3c03m05x9471,3,2.0,3.0,0.375,0.2857142857142857,0.375,1.0357142857142856,3,9
glowdiary_r3c03m01x2588,glowdiary_r3c03m02x1592,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m01x2588,glowdiary_r3c03m03x1823,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m01x2588,glowdiary_r3c03m04x6886,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m01x2588,glowdiary_r3c03m05x9471,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m02x1592,glowdiary_r3c03m03x1823,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m02x1592,glowdiary_r3c03m04x6886,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m02x1592,glowdiary_r3c03m05x9471,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m03x1823,glowdiary_r3c03m04x6886,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m03x1823,glowdiary_r3c03m05x9471,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowdiary_r3c03m04x6886,glowdiary_r3c03m05x9471,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowhunter_cp563,skinlover_rr9348,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
glowhunter_cp6412,skincare_rr6536,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,11
glowhunter_ct152,glowup_ct3239,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowhunter_ct152,glowup_ct6488,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowhunter_ct152,kulitglowing_ct595,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowhunter_ct152,racun_ct2082,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowhunter_ct152,skinclub_ct3535,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9
glowhunter_ct3370,kulitglowing_rr1643,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
glowhunter_ct3370,skinbestie_rr3253,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
glowhunter_ct4328,kulitsehat_ct1117,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowhunter_ct4328,kulitsehat_ct7039,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowhunter_ct4328,skinclub_ct7577,3,0.0,3.0,0.375,0.0,0.375,0.75,2,11
glowhunter_ct43630,kulitcerah_ct92565,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21
glowhunter_ct43630,testireal_ct48546,6,0.0,6.0,0.75,0.0,0.75,1.5,2,21
glowhunter_ct4367,glowup_ct2135,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6
glowhunter_ct4367,kulitglowing_ct6396,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6
glowhunter_ct4367,skinclub_ct7669,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6
glowhunter_ct4367,skinclub_ct9386,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6
glowhunter_ct4997,racun_rr8151,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
glowhunter_ct4997,skinlover_rr9760,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
glowhunter_ct64974,glowingid_ct74353,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12
glowhunter_ct64974,skinlover_ct27853,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12
glowhunter_ct68859,kulitglowing_ct71939,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowhunter_ct68859,racun_ct19392,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowhunter_ct68859,reviewjujur_ct84556,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowhunter_ct68859,skinclub_ct998,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowhunter_ip1923,glowhunter_ip8756,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip1923,kelvin.shagufta7,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip1923,kulitglowing_ip1790,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip1923,kulitglowing_ip334,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip1923,skinbestie_ip9364,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip1923,skinclub_ip8754,5,0.0,0.0,0.625,0.0,0.0,0.625,1,15
glowhunter_ip2869,glowhunter_ip4395,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip2869,glowhunter_ip7849,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip2869,kulitglowing_ip4389,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip2869,kulitglowing_ip7028,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip2869,racun_ip2774,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip2869,reviewjujur_ip6156,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip2869,reviewjujur_ip9284,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip2869,skinbestie_ip9676,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip2869,skincare_ip2565,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip2869,skinclub_ip8582,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip2869,skinlover_ip4018,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip3950,kulitsehat_ip9568,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
glowhunter_ip3950,racun_ip5937,4,0.0,0.0,0.5,0.0,0.0,0.5,1,21
glowhunter_ip4395,glowhunter_ip7849,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip4395,kulitglowing_ip4389,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip4395,kulitglowing_ip7028,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip4395,racun_ip2774,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip4395,reviewjujur_ip6156,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip4395,reviewjujur_ip9284,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip4395,skinbestie_ip9676,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip4395,skincare_ip2565,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip4395,skinclub_ip8582,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip4395,skinlover_ip4018,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip5229,kulitglowing_ip8678,4,0.0,0.0,0.5,0.0,0.0,0.5,1,10
glowhunter_ip6597,glowhunter_ip7986,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip6597,glowhunter_ip9119,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,glowup_ip5653,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip6597,kulitglowing_ip4767,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,kulitglowing_ip8606,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip6597,kulitglowing_ip9395,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
glowhunter_ip6597,kulitglowing_ip9832,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,racun_ip2718,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip6597,racun_ip3473,5,0.0,0.0,0.625,0.0,0.0,0.625,1,14
glowhunter_ip6597,racun_ip4816,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip6597,racun_ip6205,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip6597,racun_rr5392,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,4
glowhunter_ip6597,reviewjujur_ip204,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
glowhunter_ip6597,reviewjujur_ip2228,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,reviewjujur_ip6999,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
glowhunter_ip6597,reviewjujur_ip9901,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip6597,skinbestie_ip1027,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,skinbestie_ip5105,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip6597,skinbestie_ip7689,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip6597,skincare_ip7443,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,skinclub_ip4711,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip6597,skinclub_ip8942,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,skinlover_ip4667,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip6597,skinlover_ip8042,8,0.0,0.0,1.0,0.0,0.0,1.0,1,19
glowhunter_ip7849,kulitglowing_ip4389,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip7849,kulitglowing_ip7028,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip7849,racun_ip2774,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip7849,reviewjujur_ip6156,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip7849,reviewjujur_ip9284,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip7849,skinbestie_ip9676,5,0.0,0.0,0.625,0.0,0.0,0.625,1,20
glowhunter_ip7849,skincare_ip2565,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip7849,skinclub_ip8582,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip7849,skinlover_ip4018,7,0.0,0.0,0.875,0.0,0.0,0.875,1,22
glowhunter_ip7986,glowhunter_ip9119,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,glowup_ip5653,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
glowhunter_ip7986,kulitglowing_ip4767,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,kulitglowing_ip9395,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip7986,kulitglowing_ip9832,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,racun_ip3473,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
glowhunter_ip7986,racun_ip6205,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
glowhunter_ip7986,reviewjujur_ip204,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip7986,reviewjujur_ip2228,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,reviewjujur_ip6999,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip7986,skinbestie_ip1027,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,skinbestie_ip5105,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
glowhunter_ip7986,skincare_ip7443,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,skinclub_ip4711,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15
glowhunter_ip7986,skinclub_ip8942,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,skinlover_ip4667,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip7986,skinlover_ip8042,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13
glowhunter_ip8756,kelvin.shagufta7,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip8756,kulitglowing_ip1790,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip8756,kulitglowing_ip334,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip8756,skinbestie_ip9364,8,0.0,3.0,1.0,0.0,0.375,1.375,2,38
glowhunter_ip8756,skinclub_ip8754,5,0.0,0.0,0.625,0.0,0.0,0.625,1,15
glowhunter_ip8989,reviewjujur_ip1013,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
glowhunter_ip8989,reviewjujur_ip4671,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
glowhunter_ip8989,skinbestie_ip2505,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
glowhunter_ip8989,skincare_ip797,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8
glowhunter_ip9119,glowup_ip5653,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip9119,kulitglowing_ip3422,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip9119,kulitglowing_ip4767,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,kulitglowing_ip9395,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip9119,kulitglowing_ip9832,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,kulitglowing_ip986,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip9119,racun_ip3473,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip9119,racun_ip6205,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip9119,reviewjujur_ip204,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip9119,reviewjujur_ip2228,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,reviewjujur_ip3756,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip9119,reviewjujur_ip6999,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip9119,skinbestie_ip1027,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,skinbestie_ip5105,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip9119,skinbestie_ip5720,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip9119,skincare_ip7443,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,skinclub_ip4711,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7
glowhunter_ip9119,skinclub_ip8942,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,skinlover_ip4667,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16
glowhunter_ip9119,skinlover_ip8042,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12
glowhunter_ip9119,skinlover_ip9681,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_ip9119,skintok_ct62066,4,0.0,0.0,0.5,0.0,0.0,0.5,1,6
glowhunter_ip9119,vidiaayuuu,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8
glowhunter_rp10498,glowingid_rp49842,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13
glowhunter_rp10498,glowingid_rr70761,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13
glowhunter_rp10498,skintok_ct62066,7,7.0,0.0,0.875,1.0,0.0,1.875,2,22
glowhunter_rp15009,glowingid_rr53578,5,0.0,0.0,0.625,0.0,0.0,0.625,1,16
glowhunter_rp21462,reviewjujur_rr82051,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,3
glowhunter_rp43404,glowup_rr94347,7,7.0,1.0,0.875,1.0,0.125,2.0,3,27
glowhunter_rp54754,glowup_rr50108,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
glowhunter_rp58204,glowingid_rr76591,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3
glowhunter_rp60130,testireal_rr90363,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,11
glowhunter_rp64732,skincare_rr70541,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,17
glowhunter_rr20059,kulitglowing_rr22275,4,0.0,0.0,0.5,0.0,0.0,0.5,1,15
glowhunter_rr20059,racun_rp24880,7,7.0,0.0,0.875,1.0,0.0,1.875,2,23
glowhunter_rr25898,skincare_rp99622,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,11
glowhunter_rr2764,skincare_ct7727,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5
glowhunter_rr31985,testireal_rp21269,5,2.0,3.0,0.625,0.2857142857142857,0.375,1.2857142857142856,3,12
glowhunter_rr4161,skincare_cp5244,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7
glowhunter_rr5101,skinlover_cp2653,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,11
glowhunter_rr93045,glowingid_rp70906,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,10
glowingid_ct11995,glowup_ct93477,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7
glowingid_ct11995,kulitglowing_ct49929,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7
glowingid_ct11995,racun_ct61657,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7
glowingid_ct11995,skincare_ct68797,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7
glowingid_ct18883,skinlover_ct23275,5,0.0,5.0,0.625,0.0,0.625,1.25,2,8
glowingid_ct18883,skintok_ct36635,5,0.0,5.0,0.625,0.0,0.625,1.25,2,8
glowingid_ct18883,skintok_ct98906,5,0.0,5.0,0.625,0.0,0.625,1.25,2,8
glowingid_ct69471,glowup_ct8724,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowingid_ct69471,reviewjujur_ct33360,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowingid_ct69471,reviewjujur_ct9800,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10
glowingid_ct74353,skinlover_ct27853,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12
glowingid_rp46554,skinbestie_rr58879,3,3.0,0.0,0.375,0.42857142857142855,0.0,0.8035714285714286,2,6
glowingid_rp49842,glowingid_rr70761,7,7.0,0.0,0.875,1.0,0.0,1.875,2,16
glowingid_rp49842,racun_rp28130,4,0.0,0.0,0.5,0.0,0.0,0.5,1,11
