seed,fold,row_index,annotation_id,comment_id,final_human_label,cv_group_id
42,3,635,V5D0653,7428531740978922246,Neutral,7428531740978922246
42,3,637,V5D0655,7596255983220638465,Positive,7596255983220638465
42,3,639,V5D0657,7364572001426014981,Positive,7364572001426014981
42,3,641,V5D0659,7443972500545127176,Positive,7443972500545127176
42,3,644,V5D0662,7434358065866670856,Positive,7434358065866670856
42,3,645,V5D0663,7401073968936190726,Neutral,7401073968936190726
42,3,649,V5D0667,7431455877863359238,Neutral,7431455877863359238
42,3,653,V5D0671,7421720899924181766,Positive,7421720899924181766
42,3,654,V5D0672,7587007928872878849,Neutral,7587007928872878849
42,3,655,V5D0673,7485287995295220486,Neutral,7485287995295220486
42,3,656,V5D0674,7459698669538231058,Neutral,7459698669538231058
42,3,660,V5D0678,7422990301986505478,Positive,7422990301986505478
42,3,663,V5D0681,7428465318764839685,Neutral,7428465318764839685
42,3,664,V5D0682,7185897540398646043,Positive,7185897540398646043
42,3,666,V5D0684,7422913915628405510,Positive,7422913915628405510
42,3,670,V5D0688,7428623252630700806,Positive,7428623252630700806
42,3,671,V5D0690,7365111033763103494,Neutral,7365111033763103494
42,3,672,V5D0691,7367799658213491461,Neutral,7367799658213491461
42,3,679,V5D0698,7254967177392227078,Negative,7254967177392227078
42,3,681,V5D0700,7424336032188973830,Positive,7424336032188973830
42,3,682,V5D0701,7421420854011560709,Positive,7421420854011560709
42,3,683,V5D0702,7433742975164973842,Neutral,7433742975164973842
42,3,686,V5D0705,7181376667158610715,Negative,7181376667158610715
42,3,690,V5D0709,7423355241032303365,Positive,7423355241032303365
42,3,692,V5D0711,7431783057360962312,Negative,7431783057360962312
42,3,695,V5D0714,7595116704122077969,Neutral,7595116704122077969
42,3,696,V5D0716,7596242693640356616,Positive,7596242693640356616
42,3,697,V5D0717,7439339206302057234,Neutral,7439339206302057234
42,3,699,V5D0719,7127057753080152859,Neutral,7127057753080152859
42,3,700,V5D0720,7456851510438937364,Positive,7456851510438937364
42,3,701,V5D0721,7379946373913346821,Neutral,7379946373913346821
42,3,702,V5D0722,7186164376185275163,Positive,7186164376185275163
42,3,703,V5D0723,7421879560059355909,Positive,7421879560059355909
42,3,704,V5D0724,7453277503772312328,Neutral,7453277503772312328
42,3,705,V5D0725,7373669500116566789,Neutral,7373669500116566789
42,3,706,V5D0726,7421907017823306502,Negative,7421907017823306502
42,3,707,V5D0727,7148023689761375002,Negative,7148023689761375002
42,3,715,V5D0736,7494973858173600530,Neutral,7494973858173600530
42,3,719,V5D0741,7421164502563177222,Negative,7421164502563177222
42,3,720,V5D0742,7338447818037003013,Neutral,7338447818037003013
42,3,721,V5D0743,7312211617604420357,Positive,7312211617604420357
42,3,722,V5D0744,7362935862613590785,Neutral,7362935862613590785
42,3,723,V5D0745,7429154454706897672,Neutral,7429154454706897672
42,3,726,V5D0748,7429755155941229317,Neutral,7429755155941229317
42,3,730,V5D0752,7226313920100909851,Neutral,7226313920100909851
42,3,732,V5D0754,7291827364518291854A,Positive,7291827364518291854A
42,3,734,V5D0756,7421589903853634309,Negative,7421589903853634309
42,3,739,V5D0761,7475954060958155528,Neutral,7475954060958155528
42,3,741,V5D0763,7291827364518291214A,Positive,7291827364518291214A
42,3,742,V5D0764,7428555225885557509,Neutral,7428555225885557509
42,3,743,V5D0765,7428565040456499976,Neutral,7428565040456499976
42,3,745,V5D0767,7421196600356635397,Negative,7421196600356635397
42,3,748,V5D0770,7429229570509980421,Neutral,7429229570509980421
42,3,751,V5D0773,7446160096655131399,Positive,7446160096655131399
42,3,756,V5D0778,7329037215219073797,Neutral,7329037215219073797
42,3,757,V5D0779,7330945381041832709,Neutral,7330945381041832709
42,3,765,V5D0787,7423574265956926213,Neutral,7423574265956926213
42,3,768,V5D0790,7461984986057540370,Neutral,7461984986057540370
42,3,769,V5D0791,7248778604158583557,Positive,7248778604158583557
42,3,775,V5D0797,7422315876551492358,Positive,7422315876551492358
42,3,776,V5D0798,7422125354108142342,Negative,7422125354108142342
42,3,777,V5D0799,7596511490770076424,Negative,7596511490770076424
42,3,783,V5D0805,7354690934196192018,Negative,7354690934196192018
42,3,785,V5D0807,7428543449080955655,Neutral,7428543449080955655
42,3,789,V5D0811,7447512232336933650,Neutral,7447512232336933650
42,3,796,V5D0818,7421431155021382405,Positive,7421431155021382405
42,3,798,V5D0820,7533843182586397448,Neutral,7533843182586397448
42,3,802,V5D0824,7199115308878119706,Neutral,7199115308878119706
42,3,806,V5D0828,7438976648101561143,Neutral,7438976648101561143
42,3,811,V5D0833,7502794114615542549,Negative,7502794114615542549
42,3,813,V5D0835,7225422393333613338,Neutral,7225422393333613338
42,3,819,V5D0841,7422823380447134470,Negative,7422823380447134470
42,3,824,V5D0846,7212671125078852379,Neutral,7212671125078852379
42,3,830,V5D0852,7421348619309466374,Negative,7421348619309466374
42,3,832,V5D0854,7450364666138215176,Neutral,7450364666138215176
42,3,834,V5D0856,7357729820916155141,Neutral,7357729820916155141
42,3,842,V5D0865,7428474896634151685,Neutral,7428474896634151685
42,3,844,V5D0867,7231059908393124635,Positive,7231059908393124635
42,3,845,V5D0868,7368858357669921542,Neutral,7368858357669921542
42,3,846,V5D0869,7385092850814632709,Negative,7385092850814632709
42,3,848,V5D0871,7421357101487932165,Negative,7421357101487932165
42,3,857,V5D0880,7439937642861069064,Neutral,7439937642861069064
42,3,859,V5D0882,7312077960218968837,Neutral,7312077960218968837
42,3,862,V5D0885,7422667236064592646,Positive,7422667236064592646
42,3,863,V5D0886,7291827364518291548A,Positive,7291827364518291548A
42,3,865,V5D0888,7406920288241648389,Neutral,7406920288241648389
42,3,868,V5D0891,7474478508086166290,Neutral,7474478508086166290
42,3,872,V5D0895,7470425421143671559,Negative,7470425421143671559
42,3,873,V5D0896,7390062328991056648,Positive,7390062328991056648
42,3,875,V5D0898,7378759654618383109,Neutral,7378759654618383109
42,3,882,V5D0905,7596249295739011858,Positive,7596249295739011858
42,3,884,V5D0907,7596456593643569928,Neutral,7596456593643569928
42,3,886,V5D0909,7430806617417401089,Neutral,7430806617417401089
42,3,890,V5D0913,7596351697502028565,Negative,7596351697502028565
42,3,893,V5D0916,7225978865163174683,Neutral,7225978865163174683
42,3,897,V5D0920,7567683810008498951,Positive,7567683810008498951
42,3,898,V5D0921,7430724037443322631,Neutral,7430724037443322631
42,3,902,V5D0925,7377686674590319365,Positive,7377686674590319365
42,3,904,V5D0927,7428775837903733511,Neutral,7428775837903733511
42,3,909,V5D0932,7436668274957861650,Neutral,7436668274957861650
42,3,915,V5D0938,7379034747253048070,Neutral,7379034747253048070
42,3,917,V5D0940,7455721579898225426,Negative,7455721579898225426
42,3,919,V5D0942,7258353060636279558,Positive,7258353060636279558
42,3,920,V5D0943,7252679209003860741,Neutral,7252679209003860741
42,3,921,V5D0945,7299475018064741125,Neutral,7299475018064741125
42,3,922,V5D0946,7387223408628548357,Neutral,7387223408628548357
42,3,929,V5D0953,7341028975865185030,Positive,7341028975865185030
42,3,932,V5D0956,7324266967304504069,Negative,7324266967304504069
42,3,941,V5D0965,7596575166102012679,Negative,7596575166102012679
42,3,944,V5D0968,7421920754231460614,Positive,7421920754231460614
42,3,946,V5D0970,7363616607535678213,Positive,7363616607535678213
42,3,951,V5D0975,7230456571851408154,Positive,7230456571851408154
42,3,954,V5D0978,7422535207067403013,Negative,7422535207067403013
42,3,956,V5D0980,7421407689852879622,Negative,7421407689852879622
42,3,962,V5D0986,7399665424495756038,Negative,7399665424495756038
42,3,963,V5D0987,7215808075610686234,Neutral,7215808075610686234
42,3,964,V5D0988,7428733549812007685,Neutral,7428733549812007685
42,3,968,V5D0992,7422953830968656646,Negative,7422953830968656646
42,3,969,V5D0993,7429248183777166085,Neutral,7429248183777166085
42,3,971,V5D0995,7551353788402615048,Neutral,7551353788402615048
42,3,972,V5D0996,7428444878726906642,Neutral,7428444878726906642
42,3,974,V5D0998,7428784440577393413,Neutral,7428784440577393413
