seed,fold,row_index,annotation_id,comment_id,label,hard_group,video_id
52,3,120,V5D0124,7422276782764147461,Negative,mungkin lain org lain juga y kn kata dokter kulit ad kandungan yg ga cocok di kulit muka saya tp untuk org lain bisa jdi ccok,7421835937988070662
52,3,123,V5D0127,7428550132184679175,Neutral,garnier dong dok katanya sih sdh d boikot skincare garnier🙏🙏,7428436533981613318
52,3,127,V5D0131,7215072077446169370,Positive,"pratista sih bagus ,tp emg harga nya lumayan hehe",7185096421220158747
52,3,128,V5D0132,7363606454690038533,Neutral,"teh, buat kulit normal bagus pake yg mana,yang bisa buat cerah",7363584993148357894
52,3,129,V5D0133,7614004630998500116,Neutral,skrng aman ga,7596239649517899016
52,3,140,V5D0145,7421726363101594373,Neutral,kok dituduh secara brutal ?,7421104723333483782
52,3,143,V5D0148,7398393910903128837,Neutral,untuk umur brapa ka,7397028146429709573
52,3,145,V5D0150,7428464044477432582,Negative,"bogota dong tolong, muka gw ancur parah setelah brenti pake produknya",7428436533981613318
52,3,147,V5D0152,7397688210815894277,Positive,wishlist aww😭,7397028146429709573
52,3,150,V5D0155,7428456495719678726,Neutral,@user gelow dong dok 🙏🏻,7428436533981613318
52,3,160,V5D0165,7223177993568158490,Neutral,kalo retinol?,7208499827234131226
52,3,162,V5D0167,7228943450627818266,Neutral,retinol the originote sm retinol azarine bagusan mana buat kulit normal umur 18th cuma ada bkas jrwt & kusam?? tlng dijawab y k,7185096421220158747
52,3,167,V5D0173,7421755645148742405,Neutral,tapi awalnya marah2 sekarang minta maaf.🤣 kocak giliran penjualannya menurun,7421104723333483782
52,3,171,V5D0177,7341256392731640582,Neutral,ig nya apa kak?,7340938843190725893
52,3,172,V5D0178,7421849674984538886,Neutral,giliran ketauan kaya gitu 🗿,7421104723333483782
52,3,185,V5D0192,7291827364518291474A,Positive,iyaa sama disini jg gtu beneran,7122773893844061466
52,3,191,V5D0199,7396330329806455557,Neutral,retinol daviena boleh di gambung sama moisturizer garnier ga? atau sama moisturizer kymskin?,7378347819268082950
52,3,200,V5D0208,7422840491575608069,Negative,yang penting cuan😅,7421104723333483782
52,3,215,V5D0224,7421545619625476870,Negative,coba dari awal kak jadi kalo skrg udah pd ga respek,7421104723333483782
52,3,217,V5D0226,7312029508327408389,Neutral,ini dipakainya habis moist skintific aman? atau cukup ini aja?,7312025661835578629
52,3,218,V5D0228,7421183085544915717,Negative,brutal...ow..ow..,7421104723333483782
52,3,227,V5D0237,7357854087687717638,Neutral,cara memakainya tahapnya apa aja?,7357662447248968966
52,3,228,V5D0238,7310495560182956805,Negative,dosisny tinggi ga btw🥺,7289028668863663365
52,3,230,V5D0241,7428492089111347976,Neutral,zelux skincare dok,7428436533981613318
52,3,234,V5D0245,7424761693319922439,Negative,kak tapi aq pake maryame tapi klo kena keringet kok gatel d wajah gmn kak lanjutin pa gk,7385065641595653382
52,3,237,V5D0248,7315742221838844678,Neutral,ka aturan pakainya setelah serum acne eiem itu wajib pake moist gk? soalnya aku mlah jd byk brutusn krna ga pke moist🥺,7185096421220158747
52,3,239,V5D0250,7429134512951264005,Neutral,skincare adleeva dok 🙏🏻,7428436533981613318
52,3,249,V5D0261,7523851505490690823,Positive,mariame♥️blum habis 1 pot flek mulai pudar,7472351771025755410
52,3,257,V5D0270,7146460595809944347,Positive,iya ka hasilnya #kulitsehat bgt dan juga #skincaretips penting banget,7145783136914296090
52,3,261,V5D0274,7428602940444066567,Neutral,wbs cosmetic dong dokk,7428436533981613318
52,3,263,V5D0276,7624166199757030164,Positive,bolehhh,7586827398084136200
52,3,265,V5D0278,7596250608735290133,Positive,namanya juga hidup yah min sabar,7596239649517899016
52,3,266,V5D0279,7358385241129517825,Neutral,moistnya esate lauder tu pakai pagi & malam kan ? tlg siapa bantu jawab,7357662447248968966
52,3,267,V5D0280,7226259967468012315,Neutral,pernah purging?,7185096421220158747
52,3,269,V5D0282,7320859902308631302,Neutral,hyalu c serum isi nya di kalian bening or kuning??,7306081689422351622
52,3,273,V5D0286,7450473741806928661,Positive,alhmdulillah cocok walaupun harganya wow. nanti order l❤️🥰,7421835937988070662
52,3,276,V5D0289,7379414727000523525,Neutral,boleh dipke tiap mlm ga retinolnya ?,7378347819268082950
52,3,279,V5D0292,7421919025287938821,Neutral,kan gak pernah pakak..tau dri mana klo gak ngefek😂😂...pigmen kulit stiap orang beda,7421104723333483782
52,3,280,V5D0293,7422692250180485893,Neutral,"langsung ke inti nya ajaa, ini kenapa ya serius nanya😭",7421104723333483782
52,3,282,V5D0295,7428567760705667846,Negative,"cream malam h&h dok dari dr kamila jaidi, saya pas berhenti pkek itu jerawat muncul semua😭 sekrng jadi ketagihan😭",7428436533981613318
52,3,285,V5D0298,7350134246336709382,Neutral,serius kak??,7340938843190725893
52,3,287,V5D0300,7357966488806163205,Positive,mau ikutan ah kak sapa tau cocok 🥰,7357662447248968966
52,3,289,V5D0302,7509035578039632648,Neutral,jerawat menahun tolonggggg 😭😭😭,7507827983269350661
52,3,290,V5D0303,7361609549465682695,Neutral,harga nya berapa mbk,7361323225038540037
52,3,293,V5D0306,7359073173918204677,Positive,aku lg coba serum d’alba krna tmn pake itu bnr” glowing bgt jir😭 tapi di gw juga bagus sih 🥹,7357662447248968966
52,3,299,V5D0312,7366996862522147590,Neutral,ka minta link produk daviena yang asli plis mau co,7340938843190725893
52,3,306,V5D0319,7421357573640831749,Positive,"mau cerita, jauh sblm2 skinker viral aku pake hanasui, mlah g' ngaruh apa2 dmuka. pake wardah selalu muncul jerawat...bhkn aku pake olay malah pori2ku jd membesar. pake skintific, bioaqua dan originote. selalu jerwatn dan komedoan. skrg cma pake vit. c elsheskin viva dan sunscreen sariayu. mukaku bersih 🗿🗿",7421104723333483782
52,3,314,V5D0328,7132812502883173146,Neutral,tipe kulit apa ka??,7129446710400601371
52,3,322,V5D0336,7435178561441465095,Neutral,beli dinn,7385065641595653382
52,3,324,V5D0338,7375720856712758021,Neutral,serum bright b3 dibarengin mois hyalucare originote bisa ga?,7314309007341063429
52,3,325,V5D0339,7422874024470512390,Negative,untung ga jadi beli🫢,7421104723333483782
52,3,331,V5D0345,7429599501210665748,Negative,kalau mau untuk flek pake skintific atau hanasui itu memang ada khusus untuk flek tapi kalau maryame kan satu cream di bagi bagi jadi dikit dikit ingredients nya..satu cream ada toner.moiz.cousin..,7429265515434036485
52,3,334,V5D0349,7536696763191149333,Positive,kakk krimnya the best🥰🥰🥰🥰cocok di aku,7472351771025755410
52,3,336,V5D0351,7317303966168597254,Neutral,serum bright b3 klo kulit berminyak boleh gak?? sama itu dipakai ny boleh pagi dan malam kh??,7306081689422351622
52,3,338,V5D0353,7353145256851997445,Neutral,cara pake retinol untuk muka berjerawat kek gimna si ka??,7340938843190725893
52,3,343,V5D0358,7431520096692454145,Neutral,cream siang nya aja berapa emg?,7418514646698642693
52,3,354,V5D0369,7428462050001371909,Positive,aku jg pake cck tp hua,7428436533981613318
52,3,358,V5D0373,7341792453832409862,Neutral,tapi retinol warnanya emang kuning. avoskin sama somethinc yg retinol jga kuning,7340938843190725893
52,3,360,V5D0375,7229575712314868507,Positive,uhh cakepp dehh😭😍😍,7222981366173011226
52,3,363,V5D0378,7503382989650461447,Neutral,hasilnya seminggu kemudian mana kak?,7262186413284822277
52,3,372,V5D0387,7421835504654975749,Negative,penjualan menurun kak 😅,7421104723333483782
52,3,374,V5D0389,7428607378641994501,Positive,dok buat aku aja skincare maryame ny🤧,7428436533981613318
52,3,388,V5D0403,7600209196361270036,Neutral,ngaruh ga mba?,7523137946246008069
52,3,390,V5D0405,7422838690961523461,Negative,bisa2 nya msih bs ngomong dituduh scra brutal😂😂,7421104723333483782
52,3,391,V5D0406,7606575223073391368,Neutral,msh gak kk krim malamnya,7262186413284822277
52,3,401,V5D0416,7423225002176545541,Positive,"ga usah teteh, udah all in 😁",7418514646698642693
52,3,408,V5D0423,7627317362082317074,Negative,aku bru co bntr lgi smpe gimna ni bu owner msi aman kah di pke😭,7596239649517899016
52,3,413,V5D0428,7365907206207865605,Neutral,tiap malam ka pke nya ? terus hrs pke mois lagi gak,7359717817601543429
52,3,414,V5D0429,7430740592614114055,Neutral,"aku udh pesen,klo pke toner lagi boleh ga",7312632181094894854
52,3,438,V5D0453,7429134521465127681,Neutral,msi coba dok🙏🙏🙏,7428436533981613318
52,3,440,V5D0456,7428702023535231749,Negative,kenapa jadi ikut ikutan doktif dah 😅,7428436533981613318
52,3,442,V5D0458,7428562727986021125,Neutral,"dok,, review lavees cosmetik dong,,,,",7428436533981613318
52,3,443,V5D0459,7388047254906667782,Neutral,kk serum originote vit c bisa di ganung sama moist g2g yg ping gk?tlng bntu jwb ya kk mkasih🙏,7314309007341063429
52,3,445,V5D0461,7421790555249705733,Positive,azarin mantap juga lo .jerawat q lansg kering,7421104723333483782
52,3,448,V5D0464,7289462114761655045,Positive,bagus banget emanggg🥰,7289028668863663365
52,3,451,V5D0467,7306805076331676421,Positive,acne b5 emang bagus tapi lengket di muka dan ngilangin jerawat penuh dengan kesabaran nunggu 1-2 bln sampe sembuh total tapi setelah itu jarang ada j-,7306081689422351622
52,3,453,V5D0469,7422893085237199637,Neutral,memperkaya diri dengan mengorbankan org lain,7421104723333483782
52,3,467,V5D0483,7432249056577356551,Neutral,krim orlin aman ga guys?,7428436533981613318
52,3,468,V5D0484,7337149380291773190,Negative,kalo pake hydrating biasanya untuk pemula supaya ga kemerahan atau iritasi,7270117302614478086
52,3,469,V5D0485,7429693672302920449,Negative,"pake cream pagi malem, kok makin merah mukaku ya ... lanjut atau mang g cocok ya",7429265515434036485
52,3,474,V5D0490,7428441705572336390,Neutral,putri glow bpk fery🥺,7428436533981613318
52,3,478,V5D0494,7369301233809736454,Positive,"di aku ngaruh dikit, noda hitam bekas jerawat, bahkan bekas luka jadi berkurang",7145783136914296090
52,3,484,V5D0500,7596247319642014472,Positive,semangatt bu owner cantikk🥰,7596239649517899016
52,3,488,V5D0504,7421698778862502662,Neutral,kmrn ketawa2 skrg bru mnta maaf🤣,7421104723333483782
52,3,489,V5D0505,7146537155904553754,Neutral,ini bisa di pake stiap hari kak?,7145783136914296090
52,3,490,V5D0506,7428534568397374226,Positive,aman ko kak kan ad disitu tertulis gak ada merkurinya 😁,7428436533981613318
52,3,493,V5D0509,7228911733023539995,Neutral,versi highend dong,7185096421220158747
52,3,499,V5D0515,7212407412711162650,Neutral,yg isi 2 nya habis kak,7194330759329631514
52,3,503,V5D0519,7366194387636093701,Neutral,emang boleh di pake tiap hari ya kak?,7340938843190725893
52,3,504,V5D0520,7428571596284297990,Neutral,skincare yang aku pke blm ter review,7428436533981613318
52,3,505,V5D0521,7367333860603970309,Positive,"aku pakai ini bagus bnget gk ada ngelupas,dan sekarang gk jerawatan lg",7359717817601543429
52,3,506,V5D0522,7428648736677102354,Neutral,dok coba cek jenem glow dok,7428436533981613318
52,3,509,V5D0525,7421427934106157830,Positive,aq pake wardah dari gadis smp punya anak 2,7421104723333483782
52,3,510,V5D0526,7421216198165660434,Negative,segera tobat,7421104723333483782
52,3,512,V5D0528,7316619399573979906,Neutral,pakek moisturizer skintific pakek retinol daviena bisa gak ya,7312025661835578629
52,3,516,V5D0532,7221876623283618587,Neutral,kalau pakai retinol the originote di tambah serum vit c avoskin bagus ga🙏,7185096421220158747
52,3,518,V5D0534,7317327682290139910,Neutral,kk ini udah bpom blm sii?,7313744314927041797
52,3,520,V5D0536,7429050022912705286,Positive,dokter oki saya mau cream nya maryame nya klo udah enggak terpakek dok🙏🥰🥰,7428436533981613318
52,3,526,V5D0542,7422243712498025221,Negative,betul banget takut miskin dan jatib,7421104723333483782
52,3,530,V5D0546,7420113438171972358,Negative,aq udah tau isiy gk sesui wdahy. males bli 🙅‍♀️,7389110955214490886
52,3,534,V5D0550,7225395086561313563,Neutral,"minimal 14 thn, kecuali retinol",7194330759329631514
52,3,535,V5D0551,7131504500422394650,Positive,bener bgt aku masih semingguan udah cerah bgt 😁😁,7129446710400601371
52,3,536,V5D0552,7308159382267790086,Positive,"banyaaak bet, nutrishee, avoskin yg alpha arbutin, the originote juga banyak nii di video ini👆🏻😊",7306081689422351622
52,3,539,V5D0555,7421286980628873989,Positive,tq doktif,7421104723333483782
52,3,543,V5D0559,7428454859407491846,Neutral,produk fenny frans dok🙏,7428436533981613318
52,3,548,V5D0564,7357943153619845893,Neutral,kl buat kulit yg sensitif tuh pke serumny bs gaya?,7357662447248968966
52,3,554,V5D0570,7418898941242278661,Negative,😩😩,7418812570569641221
52,3,557,V5D0573,7305786578407588614,Positive,"saya sebelumnya jerawatan parah semuka full kak, exfo bikin makin iritasi. waktu kenal sama retinol ada progress makin membaik",7185096421220158747
52,3,564,V5D0580,7428786097200956166,Neutral,req @user solution dong dari makassar jg,7428436533981613318
52,3,570,V5D0586,7306831229831283462,Positive,"pemakaian 2 mgg masih bgus, 1 bln breakout kak. aku terusin ini jln paket ke 2 udh mulai mulus lg kak cuma masih kusam aja",7291631421565832453
52,3,572,V5D0588,7314133522335466245,Positive,bang tukeran muka yok😭😭😭😭,7312025661835578629
52,3,575,V5D0591,7428639782089720581,Neutral,dok coba cek skincare whitestory dok,7428436533981613318
52,3,576,V5D0592,7428777916232483589,Neutral,hadalabo dong dok,7428436533981613318
52,3,578,V5D0594,7421530196806828806,Positive,peluk jauh kaa🥺,7421104723333483782
52,3,581,V5D0597,7357910330913866502,Neutral,"iya tiap hari abis cuci muka kaya tonerr abis itu pake serum, dan moist kaya biasa",7357662447248968966
52,3,582,V5D0598,7207406424556946203,Neutral,"kak,kalo ceratinol the originote pernah coba gak..spill dongs..😁",7185096421220158747
52,3,583,V5D0599,7430625883742782214,Positive,"digabung sama skintific yang khusus flek ka ,,mantap hasilnya aku juga pke krim maryame sama skintific wajah cerah bersih fleknya udah tipis",7429265515434036485
52,3,592,V5D0608,7312225890799239937,Positive,langsung chect out kalo banginda udh kasi 10/10 manjalita ulalaaaa🥰,7312025661835578629
52,3,593,V5D0609,7402114653931979525,Positive,🥰🥰🥰🥰,7389110955214490886
52,3,617,V5D0635,7421558771988595461,Negative,liat ownernya udh gak tertarik beli kak🤣🤣,7421104723333483782
52,3,619,V5D0637,7433977626526368519,Neutral,gmn cara pesen ny ka..,7421364555957275910
52,3,625,V5D0643,7421863836947743494,Neutral,ah masaaa,7421104723333483782
52,3,632,V5D0650,7580165088302105351,Neutral,masih ada ga ka??,7262186413284822277
52,3,640,V5D0658,7428853330980291333,Neutral,dok kalo monwhite gimana 🥺,7428436533981613318
52,3,649,V5D0667,7431455877863359238,Neutral,starlite ka tolong cek,7428436533981613318
52,3,651,V5D0669,7421865431479468806,Negative,@user 🐑🌻 mana paket guwe jalan kesini duwa paket 😭,7421104723333483782
52,3,658,V5D0676,7291827364518291786A,Positive,wah kak reply mulu 😂 beneran (160),7429636271552728326
52,3,659,V5D0677,7428575491026060040,Neutral,dok coba review dr.pure ?,7428436533981613318
52,3,668,V5D0686,7319104741186749189,Negative,"aku sekarang pake retinol dari skintific, rencana mau ganti the originote masih mikir2😩",7185096421220158747
52,3,669,V5D0687,7422190964259963653,Positive,maka merendah itu lebih baik dan elok.. #davinaskincare juara wajib di #skincareroutine harian,7421104723333483782
52,3,672,V5D0691,7367799658213491461,Neutral,lu pada ngomongin skincare yg malah under 1 juta😂 liat tuh sk 2 tauu ga harganya brp????😂😂,7357662447248968966
52,3,673,V5D0692,7129168989910876954,Neutral,cocok ga kak klau make cream ms glow?,7122773893844061466
52,3,681,V5D0700,7424336032188973830,Positive,gpp sih yaa mahal klo manjur efeknya keliatan aku br pengin coba😊,7421364555957275910
52,3,689,V5D0708,7333633889121174277,Negative,aku pake retinol daycream temulawak jdi berjerawat😩,7319688011891936517
52,3,697,V5D0717,7439339206302057234,Neutral,apa masih ada?,7430007251076697350
52,3,699,V5D0719,7127057753080152859,Neutral,kak bagus the originote apa somethinc #kulitsehat dengan produk ini #skincaretips wajib dicoba,7122773893844061466
52,3,702,V5D0722,7186164376185275163,Positive,oke makasih kak. si avoskin ini emang byk bgt yg rekomendasiin ini,7185096421220158747
52,3,707,V5D0727,7148023689761375002,Negative,"gw nggak ngejatuhin kalii-_- tuh serum overclaimed. kalo gw ngejatuhin, gw bakal bilang tuh serum jelek, bikin jerawat, bikin kusem",7129446710400601371
52,3,709,V5D0730,7379543100685124358,Neutral,"kak kira"" kl yg punya blackhead bagusnya serum yg mana??",7306081689422351622
52,3,710,V5D0731,7435175388186559240,Neutral,dok zhiriana di cek juga ya dok tolong,7428436533981613318
52,3,723,V5D0745,7429154454706897672,Neutral,dok tolong cek suv super skin dong. sy udah 2 thn pakai nya. semoga aman aja.🙏,7428436533981613318
52,3,729,V5D0751,7422966363545404166,Positive,tetap kely serum hanusui dan marina paling mantap dah ngefek bener ... milia hilang smpe akar2 nya,7421104723333483782
52,3,732,V5D0754,7291827364518291854A,Positive,noted kak makasih ya btw (160),7313383346447322373
52,3,735,V5D0757,7365046924066145030,Neutral,kalo pake the originote trs retinol nya daviena boleh ga kak,7319688011891936517
52,3,736,V5D0758,7422904657301340934,Negative,lagian kok mau mau nya sih pake cream yg dr org yg basic nya gda dr kesehatan..minimal dokter kek,7421104723333483782
52,3,753,V5D0775,7421713253213389573,Negative,saya tinggal di kota palembang sumsel..daviena itu org jambi...dinkota ini mana ada yg pakek produk dia..tdk di kenal orang di kota ini...kok bisa2 nya di luar pulau bnyak yg beliii🤣🤣🤣🤣🤣🤣.,7421104723333483782
52,3,754,V5D0776,7428640556832146182,Neutral,cek gloglowing jg dok,7428436533981613318
52,3,762,V5D0784,7424318706023940869,Neutral,"brarti rata"" emang gtu y efeknya,.ini aman gk si plis,syang bnget kan beli mahal,itu efek dari kndunganya yg tinggi atau gmna",7424146834534239493
52,3,765,V5D0787,7423574265956926213,Neutral,pke kunyit ktnya 😅,7389110955214490886
52,3,766,V5D0788,7430421378194653957,Neutral,dok prodak dorskin aman nggak? ☺🙏,7428436533981613318
52,3,768,V5D0790,7461984986057540370,Neutral,"ada yg mau gantiin gk ? beli di owner lgsg msh ada box+cara pakai, day cream msh segel, night care+fw msh 98% minat dm ya, bisa co di oren kalo mau 🥰",7429265515434036485
52,3,787,V5D0809,7442583122065736469,Neutral,coba cek skincare doraemon dari bioaqua dok🙏,7428436533981613318
52,3,797,V5D0819,7421874566928663302,Negative,"udah kaya melintir ini, aman lah",7421104723333483782
52,3,801,V5D0823,7430387412109132552,Positive,"pantas aku cocok ternyata lolos uji leb alhamdulillah terselamatkan mukaku dengan maryam, terimakasih kak owner @user hani jayanti 🥰",7428436533981613318
52,3,802,V5D0824,7199115308878119706,Neutral,"bagus originote apa azarine ya, bingung",7145783136914296090
52,3,806,V5D0828,7438976648101561143,Neutral,ke akun asli nya langsung kak @user hani jayanti,7418514646698642693
52,3,819,V5D0841,7422823380447134470,Negative,sorrry yeee.. ga prnh pake produk lu,7421104723333483782
52,3,824,V5D0846,7212671125078852379,Neutral,bingung antara the originote atau azarine,7185096421220158747
52,3,844,V5D0867,7231059908393124635,Positive,keren kaka,7194330759329631514
52,3,848,V5D0871,7421357101487932165,Negative,akhirnya ngakuuu🤣🤣🤣🤣🤣,7421104723333483782
52,3,849,V5D0872,7422817015612637958,Neutral,ini knp sih prdukny ada apanya aq kok gatau,7421104723333483782
52,3,850,V5D0873,7323892174956249861,Neutral,kak kalau aku pake mooist skintifik yg pink dan sanskrin azarin boleh ngak kak??,7319688011891936517
52,3,852,V5D0875,7595118155971478292,Neutral,buat flek hitam membandel pk apa kak,7507827983269350661
52,3,866,V5D0889,7431584077281559304,Neutral,bisa buat kulit berminyak berjerawat ga ya kak ?,7429636271552728326
52,3,884,V5D0907,7596456593643569928,Neutral,"kak mending pilih yg pasti2 aja deh, kayaj wardah viva avoskin. dibanding nanti nyesal 😌",7596239649517899016
52,3,885,V5D0908,7455898479229027080,Positive,"sama aku juga ngga pernah jerawatan,kalaupun ada karna mau haid itu pun pling 1 dan ngga pernah berbekas",7262186413284822277
52,3,888,V5D0911,7451820520520499976,Neutral,"ada yang mau gantiin night cream ku ngga ? masih segelan kok, belinya langsung di official storenya langsung",7424146834534239493
52,3,892,V5D0915,7291827364518291284A,Positive,"udah repurchase ke-1 nih maryame, ga bakal ganti lagi beneran",7429265515434036485
52,3,898,V5D0921,7430724037443322631,Neutral,1 pot u/ pemakaian brp lama sih?,7418514646698642693
52,3,901,V5D0924,7262621137107190533,Negative,gtau si😭,7235406683676167430
52,3,909,V5D0932,7436668274957861650,Neutral,ada yg untuk kulit yg berjerawat nggk?,7385065641595653382
52,3,910,V5D0933,7596272316439675666,Neutral,emg yg sekarang mash di cv surya permata ?,7596239649517899016
52,3,916,V5D0939,7421407663404352261,Negative,"klo ga di uji lab doktif, ga akn kebongkar kan? berdagang itu yg jujur. sekarang minta maaf, nangis2.. kemarin bilang panas panas 🔥🔥",7421104723333483782
52,3,919,V5D0942,7258353060636279558,Positive,originote emg deh gapernah gagal,7258280563352587526
52,3,942,V5D0966,7327940817191027461,Neutral,mending retinol avoskin atau daviena yah kak?,7319688011891936517
52,3,969,V5D0993,7429248183777166085,Neutral,@user . oky pratama real dok tolong cek ls skincare tolong bgt aku usa setahun pakai tkut ada ap2 nya 🙏🙏🙏🙏🙏,7428436533981613318
52,4,2,V5D0004,7429695657998304006,Neutral,dok tolong cek charismalux pliss🙏🙏🙏🙏,7428436533981613318
52,4,3,V5D0005,7431462545418732293,Neutral,banyk yg jual tapi toko yg sama kk liat @user .official,7428436533981613318
52,4,7,V5D0009,7211544143301051162,Positive,"percayalah mau kulit kaya seleb2 itu tuh perwatan rajinn pake 1merek ajaa, rajin maskeran dan perawatan ke klinik kecantikann wkwkwkkw",7167562475641048347
52,4,11,V5D0013,7348971114062004998,Positive,tp emng iyaa aku udah ngrasain sendiri,7340938843190725893
52,4,13,V5D0015,7421985096692040454,Negative,"allah maha pemaaf, tpi perbuatanmu akan dipertanggung jawabkan kelak..",7421104723333483782
52,4,18,V5D0020,7428452804514022161,Neutral,dok klau pesan online gitu pakai akun dokter atau tidak sih?? penasaran,7428436533981613318
52,4,25,V5D0028,7388535550314382086,Neutral,"iya bun tergantung kulit juga,,,",7385065641595653382
52,4,30,V5D0033,7388871082793239302,Neutral,kk kalok selesai expo harus pakai skincare yg hydrating kalok pakek npure yg cica atau yg licorice? jawabb,7235406683676167430
52,4,34,V5D0037,7316417871726691077,Neutral,"wajahku agk kering, bruntus an, komedo an, sekarang agk jerawat an jugaa, gradakan pokonya mnding pake astachiol atau ceratides barrier?",7306081689422351622
52,4,35,V5D0038,7389280868278518534,Neutral,order ny dmn,7357662447248968966
52,4,37,V5D0040,7392146535734018821,Negative,yg g cocok kantong nya kk😂,7389110955214490886
52,4,46,V5D0049,7431783760650437396,Neutral,"aku beli kmrin d akun ownerny ada kok,cm emng rebutan",7418514646698642693
52,4,55,V5D0058,7378504446278337285,Positive,aku pakai daviena bikin glowing,7378347819268082950
52,4,60,V5D0063,7430131200897991445,Negative,"@user .okypratamaa_kedua astaghfirullah dok, biar apa coba? memangnya ini bagian prioritas dokter oky ya? mending cari kesibukan lain dok🙏 stop mencari2 kesalahan orang. mending perbanyak ibadah aja dok",7428436533981613318
52,4,61,V5D0064,7349799428226417413,Negative,mereka glowing nya lebay menurutku,7340938843190725893
52,4,67,V5D0070,7388449877641118469,Positive,"bismillah smga bisa kebeli suatu saat nnti, smga aku mudah rezeki sllu🥰affiliate pemula nih bntu yuuu🙏🥰",7357662447248968966
52,4,70,V5D0073,7286629712545628933,Positive,pen coba🥰,7284446766534102277
52,4,77,V5D0080,7421326666972005126,Neutral,kejayaan ada masa nya,7421104723333483782
52,4,79,V5D0082,7406690914268185349,Neutral,"ada yang mau gantiin retinol daviena 6pcs 400 ribu ga , edisi mubazir karena hamil , beli di tiktok owner pengiriman dari owner palembang ada bukti co",7378347819268082950
52,4,82,V5D0085,7442710503598801720,Neutral,sunscren nya ad gak,7429636271552728326
52,4,84,V5D0087,7428494080936723208,Neutral,dok. tolong krim eliza beauty 🙏🙏🙏🙏,7428436533981613318
52,4,85,V5D0088,7284619372399919878,Neutral,kak kalau pakai toner skintific pink+ serum originote b3 bisa?,7258280563352587526
52,4,87,V5D0090,7225442410770301723,Neutral,pakainya serum dulu apa kremnya ?,7185096421220158747
52,4,89,V5D0092,7381094718857544453,Positive,@user 🧚🏻‍♀️ penasaran gw sm retinol ini,7378347819268082950
52,4,90,V5D0093,7313205855935775493,Neutral,ka pake skincare jglow bisa ga pake retinol ini?,7312025661835578629
52,4,92,V5D0095,7429283486462903057,Neutral,bajunya kok langka semua ya dok😅,7428436533981613318
52,4,94,V5D0097,7418937311796888325,Neutral,klo lgi pke kb pke ini skinker ngaruh gk sih,7418514646698642693
52,4,98,V5D0101,7287822127722152710,Neutral,aku juga pake azarine mau coba the originote di kaka bagus ga the originote?,7185096421220158747
52,4,101,V5D0104,7358565004284723969,Neutral,urutan pakenya gmn?,7357662447248968966
52,4,108,V5D0111,7365984980529513222,Negative,ko ak make b3 makin kusam yaa,7306081689422351622
52,4,109,V5D0112,7329005283437478661,Neutral,"nah ini nih yg aku takutkan, soalnya dlu pakai punya wardah vit.c juga jerawatan 😭 jadi takut pngen nyoba yg originote nya",7314309007341063429
52,4,115,V5D0118,7425727365714477829,Positive,aku jg suka marayame krna simpel tp sayang di aku bkn jrwat skitar dagu bnyk bgt ada kli 10 biji + kering😭😭,7424146834534239493
52,4,117,V5D0121,7421448378847724294,Positive,"hanasui serum jg mantul ,lebih jatuh cinta produk ekonomis 😘😘😘 cocok banget buat #skincareroutine",7421104723333483782
52,4,118,V5D0122,7586861179604943624,Neutral,ngilangi bekas jerat yg item2 pake apa ci?? fw: cetaphil ampul pink+serum niacinamide dr ordinary moise:pake minimalis,7586827398084136200
52,4,137,V5D0142,7424549561480250118,Positive,"ya kalo gak ada yg berani mah , gak bakalan kebuka minusnya kosmetik2 yg kurang baik",7421104723333483782
52,4,139,V5D0144,7253468669740024582,Positive,bagusan retinol azarine dibanding originote sory😭😭,7185096421220158747
52,4,149,V5D0154,7431074034856575764,Neutral,ms glow aman g sih dok?🥺,7428436533981613318
52,4,166,V5D0171,7436925306126566145,Neutral,dok cek cream saraskin,7428436533981613318
52,4,170,V5D0176,7429961039381283590,Neutral,kymskin dok review,7428436533981613318
52,4,174,V5D0181,7429140132215571216,Neutral,arumi glow dok,7428436533981613318
52,4,175,V5D0182,7362870777459720966,Positive,😭😂😂,7340938843190725893
52,4,179,V5D0186,7421350073168249605,Neutral,"tapi kk kayaknya bukan karna gak cocok kak,mungkin sunscreen kk belum benar aja pakai nya kak, soalnya kalau gak cocok tu jerawatan atau panas gitu",7421104723333483782
52,4,182,V5D0189,7359471486618305285,Neutral,@user menangisst dompet ini,7357662447248968966
52,4,184,V5D0191,7467497101116670726,Positive,sama donk kk,7279666593129434374
52,4,186,V5D0194,7428742399616647943,Neutral,chalonese dok plis,7428436533981613318
52,4,187,V5D0195,7440719396559864594,Neutral,skinmetis dok di cek dong,7428436533981613318
52,4,190,V5D0198,7363657630299095813,Neutral,teh kalo pertama kali make suka gatel pa gk...sama gerah,7363584993148357894
52,4,198,V5D0206,7421714688328041221,Positive,ternyata bagusan maydooza wkwk,7421104723333483782
52,4,203,V5D0211,7225959258344866587,Positive,panutanku membuat konten ini,7194330759329631514
52,4,213,V5D0222,7431070093537526533,Neutral,rk aman gak yaa?,7428436533981613318
52,4,221,V5D0231,7421574431127962374,Negative,pantesan aza dia cepet kaya .modal dikit untung bnyk...,7421104723333483782
52,4,238,V5D0249,7388484413699490565,Neutral,kak kalo semisal moist nya pakek merk lain gimana ya bisa gak ya ??? pliss jawab kak🙏🏻 terimakasih,7376604456818920709
