id,label,degree,weighted_degree,betweenness,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,narrative_similarity_level,dominant_sentiment,positive_ratio,neutral_ratio,negative_ratio,goal_orientation,goal_confidence,avg_sentiment_confidence,actor_type_primary,individual_subtype,community_centrality_level,community_network_descriptor,target_brand_primary,target_scope,account_goal_orientation,hcc_goal_orientation
cantik_ct3821,cantik_ct3821,4,3.0,0.0,49,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Neutral,0.25,0.6,0.15,Neutral Engagement,Medium,0.8147277012467384,Community Actor,,Low,Peripheral,Daviena,Cross-brand Context,Neutral Engagement,Neutral Engagement
dearskin_ct1243,dearskin_ct1243,4,3.0,0.0,49,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Neutral,0.25,0.6,0.15,Neutral Engagement,Medium,0.8147277012467384,Community Actor,,Low,Peripheral,Daviena,Cross-brand Context,Promotional / Supportive,Neutral Engagement
skincare_ct8136,skincare_ct8136,4,3.0,0.0,49,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Neutral,0.25,0.6,0.15,Neutral Engagement,Medium,0.8147277012467384,Community Actor,,Low,Peripheral,Daviena,Cross-brand Context,Neutral Engagement,Neutral Engagement
skinlover_ct7606,skinlover_ct7606,4,2.7857142857142856,1.6643486856472912e-05,90,Azarine,Mixed_3plus_Brands,Azarine + Daviena + Maryame,Low,Low,Neutral,0.0833333333333333,0.8333333333333334,0.0833333333333333,Neutral Engagement,High,0.9243249793847402,Community Actor,,High,Structurally central,Azarine,Cross-brand Context,Neutral Engagement,Neutral Engagement
reviewjujur_ct7045,reviewjujur_ct7045,4,2.7857142857142856,4.715654609333992e-05,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,Low,Neutral,0.2272727272727272,0.5454545454545454,0.2272727272727272,Mixed Goals,Low,0.918039699847048,Community Actor,,Low,Peripheral,Maryame,Cross-brand Context,Neutral Engagement,Mixed Goals
produkjujur_r3c00m00x5907,produkjujur_r3c00m00x5907,3,2.732142857142857,0.0,180,Azarine,Azarine,Azarine,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9404744969473944,Community Actor,,High,Structurally central,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
skinreview_r3c04m00x5770,skinreview_r3c04m00x5770,3,2.732142857142857,0.0,204,Azarine,Azarine,Azarine,High,Low,Positive,0.9444444444444444,0.0,0.0555555555555555,Promotional / Supportive,High,0.9679684771431816,Community Actor,,High,Structurally central,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
racun_rr28461,racun_rr28461,2,2.5357142857142856,2.7739144760788188e-06,134,Daviena,Daviena,Daviena + The Originote,Medium,Low,Neutral,0.3333333333333333,0.5333333333333333,0.1333333333333333,Mixed Goals,Low,0.8316844781239827,Community Actor,,High,Structurally central,Daviena,Single-brand Context,Mixed Goals,Mixed Goals
cantik_ct95823,cantik_ct95823,2,2.5,0.0,14,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Mixed,0.4,0.4666666666666667,0.1333333333333333,Mixed Goals,Low,0.9289426565170288,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Cross-brand Context,Promotional / Supportive,Mixed Goals
skinclub_ct6649,skinclub_ct6649,2,2.5,0.0,14,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Mixed,0.4,0.4666666666666667,0.1333333333333333,Mixed Goals,Low,0.9289426565170288,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Cross-brand Context,Mixed Goals,Mixed Goals
beautyaddict_ct10959,beautyaddict_ct10959,2,2.5,0.0,14,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Mixed,0.4,0.4666666666666667,0.1333333333333333,Mixed Goals,Low,0.9289426565170288,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Cross-brand Context,Neutral Engagement,Mixed Goals
ulasankilat_r3c07m04x5222,ulasankilat_r3c07m04x5222,4,2.2857142857142856,0.0,206,Maryame,Maryame,Maryame,High,Medium,Positive,0.9130434782608696,0.0,0.0869565217391304,Promotional / Supportive,High,0.9380958080291748,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Maryame,Single-brand Context,Promotional / Supportive,Promotional / Supportive
ulasankilat_r3c07m03x2101,ulasankilat_r3c07m03x2101,4,2.2857142857142856,0.0,206,Maryame,Maryame,Maryame,High,Medium,Positive,0.9130434782608696,0.0,0.0869565217391304,Promotional / Supportive,High,0.9380958080291748,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Maryame,Single-brand Context,Promotional / Supportive,Promotional / Supportive
ulasankilat_r3c07m02x4325,ulasankilat_r3c07m02x4325,4,2.2857142857142856,0.0,206,Maryame,Maryame,Maryame,High,Medium,Positive,0.9130434782608696,0.0,0.0869565217391304,Promotional / Supportive,High,0.9380958080291748,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Maryame,Single-brand Context,Promotional / Supportive,Promotional / Supportive
ulasankilat_r3c07m01x9795,ulasankilat_r3c07m01x9795,4,2.2857142857142856,0.0,206,Maryame,Maryame,Maryame,High,Medium,Positive,0.9130434782608696,0.0,0.0869565217391304,Promotional / Supportive,High,0.9380958080291748,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Maryame,Single-brand Context,Promotional / Supportive,Promotional / Supportive
kulitkece_r3c01m04x8079,kulitkece_r3c01m04x8079,4,2.2857142857142856,0.0,168,Daviena,Daviena,Daviena,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9240593184595522,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
kulitkece_r3c01m03x9803,kulitkece_r3c01m03x9803,4,2.2857142857142856,0.0,168,Daviena,Daviena,Daviena,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9240593184595522,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
kulitkece_r3c01m02x7223,kulitkece_r3c01m02x7223,4,2.2857142857142856,0.0,168,Daviena,Daviena,Daviena,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9240593184595522,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
kulitkece_r3c01m01x2583,kulitkece_r3c01m01x2583,4,2.2857142857142856,0.0,168,Daviena,Daviena,Daviena,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9240593184595522,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
racikcantik_r3c08m04x3650,racikcantik_r3c08m04x3650,4,2.2857142857142856,0.0,181,Daviena,Daviena,Daviena,High,Medium,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9075609549232152,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
racikcantik_r3c08m01x2011,racikcantik_r3c08m01x2011,4,2.2857142857142856,0.0,181,Daviena,Daviena,Daviena,High,Medium,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9075609549232152,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
racikcantik_r3c08m02x8325,racikcantik_r3c08m02x8325,4,2.2857142857142856,0.0,181,Daviena,Daviena,Daviena,High,Medium,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9075609549232152,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
racikcantik_r3c08m03x4529,racikcantik_r3c08m03x4529,4,2.2857142857142856,0.0,181,Daviena,Daviena,Daviena,High,Medium,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9075609549232152,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Promotional / Supportive
reviewjujur_ct33360,reviewjujur_ct33360,3,2.25,0.0,132,Azarine,Mixed_3plus_Brands,Azarine + Maryame + The Originote,Medium,Low,Neutral,0.1666666666666666,0.5833333333333334,0.25,Mixed Goals,Low,0.9339777678251266,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Azarine,Cross-brand Context,Mixed Goals,Mixed Goals
glowup_ct8724,glowup_ct8724,3,2.25,0.0,132,Azarine,Mixed_3plus_Brands,Azarine + Maryame + The Originote,Medium,Low,Neutral,0.1666666666666666,0.5833333333333334,0.25,Mixed Goals,Low,0.9339777678251266,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Azarine,Cross-brand Context,Critical / Complaint,Mixed Goals
glowingid_ct69471,glowingid_ct69471,3,2.25,0.0,132,Azarine,Mixed_3plus_Brands,Azarine + Maryame + The Originote,Medium,Low,Neutral,0.1666666666666666,0.5833333333333334,0.25,Mixed Goals,Low,0.9339777678251266,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Azarine,Cross-brand Context,Neutral Engagement,Mixed Goals
cantik_ct6414,cantik_ct6414,3,2.25,0.0,90,Azarine,Mixed_3plus_Brands,Azarine + Daviena + Maryame,Low,Low,Neutral,0.0833333333333333,0.8333333333333334,0.0833333333333333,Neutral Engagement,High,0.9243249793847402,Community Actor,,Low,Peripheral,Azarine,Cross-brand Context,Neutral Engagement,Neutral Engagement
racun_ct5624,racun_ct5624,3,2.25,0.0,90,Azarine,Mixed_3plus_Brands,Azarine + Daviena + Maryame,Low,Low,Neutral,0.0833333333333333,0.8333333333333334,0.0833333333333333,Neutral Engagement,High,0.9243249793847402,Community Actor,,Low,Peripheral,Azarine,Cross-brand Context,Neutral Engagement,Neutral Engagement
kulitglowing_ct4137,kulitglowing_ct4137,3,2.25,0.0,90,Azarine,Mixed_3plus_Brands,Azarine + Daviena + Maryame,Low,Low,Neutral,0.0833333333333333,0.8333333333333334,0.0833333333333333,Neutral Engagement,High,0.9243249793847402,Community Actor,,Low,Peripheral,Azarine,Cross-brand Context,Mixed Goals,Neutral Engagement
beautyvibe_ct5449,beautyvibe_ct5449,3,2.25,0.0,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,Low,Neutral,0.2272727272727272,0.5454545454545454,0.2272727272727272,Mixed Goals,Low,0.918039699847048,Community Actor,,Low,Peripheral,Maryame,Cross-brand Context,Neutral Engagement,Mixed Goals
skincare_ct1453,skincare_ct1453,3,2.25,0.0,17,Maryame,Mixed_3plus_Brands,Maryame + The Originote + Azarine,Low,Low,Neutral,0.2272727272727272,0.5454545454545454,0.2272727272727272,Mixed Goals,Low,0.918039699847048,Community Actor,,Low,Peripheral,Maryame,Cross-brand Context,Neutral Engagement,Mixed Goals
reviewjujur_ct9800,reviewjujur_ct9800,3,2.25,0.0,132,Azarine,Mixed_3plus_Brands,Azarine + Maryame + The Originote,Medium,Low,Neutral,0.1666666666666666,0.5833333333333334,0.25,Mixed Goals,Low,0.9339777678251266,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Azarine,Cross-brand Context,Neutral Engagement,Mixed Goals
produkjujur_r3c00m03x5660,produkjujur_r3c00m03x5660,3,2.1607142857142856,0.0,180,Azarine,Azarine,Azarine,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9404744969473944,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
skinreview_r3c04m03x3054,skinreview_r3c04m03x3054,3,2.1607142857142856,0.0,204,Azarine,Azarine,Azarine,High,Low,Positive,0.9444444444444444,0.0,0.0555555555555555,Promotional / Supportive,High,0.9679684771431816,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
skinreview_r3c04m02x8520,skinreview_r3c04m02x8520,3,2.1607142857142856,0.0,204,Azarine,Azarine,Azarine,High,Low,Positive,0.9444444444444444,0.0,0.0555555555555555,Promotional / Supportive,High,0.9679684771431816,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
produkjujur_r3c00m02x8296,produkjujur_r3c00m02x8296,3,2.1607142857142856,0.0,180,Azarine,Azarine,Azarine,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9404744969473944,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
skinreview_r3c04m01x7927,skinreview_r3c04m01x7927,3,2.1607142857142856,0.0,204,Azarine,Azarine,Azarine,High,Low,Positive,0.9444444444444444,0.0,0.0555555555555555,Promotional / Supportive,High,0.9679684771431816,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
produkjujur_r3c00m01x6024,produkjujur_r3c00m01x6024,3,2.1607142857142856,0.0,180,Azarine,Azarine,Azarine,High,Low,Positive,1.0,0.0,0.0,Promotional / Supportive,High,0.9404744969473944,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Promotional / Supportive,Promotional / Supportive
bestieku_ct70500,bestieku_ct70500,2,2.0,0.0,74,Daviena,Daviena,Daviena + Maryame,Medium,Low,Neutral,0.25,0.5,0.25,Mixed Goals,Low,0.9648420413335164,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Promotional / Supportive,Mixed Goals
testireal_ct62779,testireal_ct62779,2,2.0,0.0,74,Daviena,Daviena,Daviena + Maryame,Medium,Low,Neutral,0.25,0.5,0.25,Mixed Goals,Low,0.9648420413335164,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Neutral Engagement,Mixed Goals
skinclub_ct15395,skinclub_ct15395,2,2.0,0.0,74,Daviena,Daviena,Daviena + Maryame,Medium,Low,Neutral,0.25,0.5,0.25,Mixed Goals,Low,0.9648420413335164,Community Actor,,Uniform / Insufficient variation,Uniform / Insufficient variation,Daviena,Single-brand Context,Mixed Goals,Mixed Goals
beautyvibe_rp66426,beautyvibe_rp66426,2,1.875,2.7739144760788188e-06,60,Daviena,Daviena,Daviena,High,Low,Mixed,0.3636363636363636,0.3636363636363636,0.2727272727272727,Mixed Goals,Low,0.8221548470583829,Community Actor,,High,Structurally central,Daviena,Single-brand Context,Neutral Engagement,Mixed Goals
glowingid_rp61402,glowingid_rp61402,1,1.7321428571428572,0.0,134,Daviena,Daviena,Daviena + The Originote,Medium,Low,Neutral,0.3333333333333333,0.5333333333333333,0.1333333333333333,Mixed Goals,Low,0.8316844781239827,Community Actor,,Medium,Intermediate,Daviena,Single-brand Context,Neutral Engagement,Mixed Goals
beautyaddict_rr41856,beautyaddict_rr41856,2,1.6071428571428572,5.5478289521576375e-06,34,Daviena,Daviena,Daviena + Maryame + The Originote,Medium,Low,Neutral,0.25,0.5,0.25,Mixed Goals,Low,0.820879394809405,Community Actor,,High,Structurally central,Daviena,Single-brand Context,Mixed Goals,Mixed Goals
reviewjujur_rp60551,reviewjujur_rp60551,1,1.6071428571428572,0.0,63,Maryame,Mixed_3plus_Brands,Maryame + Daviena + The Originote,Medium,Low,Neutral,0.3181818181818182,0.5,0.1818181818181818,Mixed Goals,Low,0.7949301275339994,Community Actor,,Medium,Intermediate,Maryame,Cross-brand Context,Mixed Goals,Mixed Goals
beautyvibe_rp82732,beautyvibe_rp82732,1,1.4642857142857144,0.0,54,Azarine,Azarine,Azarine + Daviena,High,Low,Neutral,0.2297297297297297,0.5540540540540541,0.2162162162162162,Mixed Goals,Low,0.870596366154181,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Neutral Engagement,Mixed Goals
kulitcerah_rr59853,kulitcerah_rr59853,1,1.0714285714285714,0.0,60,Daviena,Daviena,Daviena,High,Low,Mixed,0.3636363636363636,0.3636363636363636,0.2727272727272727,Mixed Goals,Low,0.8221548470583829,Community Actor,,Medium,Intermediate,Daviena,Single-brand Context,Promotional / Supportive,Mixed Goals
skincare_rp71592,skincare_rp71592,1,1.0714285714285714,0.0,63,Maryame,Mixed_3plus_Brands,Maryame + Daviena + The Originote,Medium,Low,Neutral,0.3181818181818182,0.5,0.1818181818181818,Mixed Goals,Low,0.7949301275339994,Community Actor,,Low,Peripheral,Maryame,Cross-brand Context,Neutral Engagement,Mixed Goals
skintok_rr45965,skintok_rr45965,1,1.0714285714285714,0.0,49,Daviena,Mixed_3plus_Brands,Daviena + Maryame + The Originote,Low,Low,Neutral,0.25,0.6,0.15,Neutral Engagement,Medium,0.8147277012467384,Community Actor,,Low,Peripheral,Daviena,Cross-brand Context,Mixed Goals,Neutral Engagement
skinclub_rr29031,skinclub_rr29031,1,0.8035714285714286,0.0,183,The Originote,The Originote,The Originote,High,Low,Neutral,0.238095238095238,0.5238095238095238,0.238095238095238,Mixed Goals,Low,0.8870844670704433,Community Actor,,Low,Peripheral,The Originote,Single-brand Context,Neutral Engagement,Mixed Goals
glowhunter_cp9145,glowhunter_cp9145,1,0.8035714285714286,0.0,34,Daviena,Daviena,Daviena + Maryame + The Originote,Medium,Low,Neutral,0.25,0.5,0.25,Mixed Goals,Low,0.820879394809405,Community Actor,,Low,Peripheral,Daviena,Single-brand Context,Mixed Goals,Mixed Goals
kulitsehat_rp54793,kulitsehat_rp54793,1,0.8035714285714286,0.0,34,Daviena,Daviena,Daviena + Maryame + The Originote,Medium,Low,Neutral,0.25,0.5,0.25,Mixed Goals,Low,0.820879394809405,Community Actor,,Low,Peripheral,Daviena,Single-brand Context,Neutral Engagement,Mixed Goals
beautyaddict_rr42909,beautyaddict_rr42909,1,0.8035714285714286,0.0,183,The Originote,The Originote,The Originote,High,Low,Neutral,0.238095238095238,0.5238095238095238,0.238095238095238,Mixed Goals,Low,0.8870844670704433,Community Actor,,Low,Peripheral,The Originote,Single-brand Context,Mixed Goals,Mixed Goals
kulitglowing_rr91939,kulitglowing_rr91939,1,0.8035714285714286,0.0,134,Daviena,Daviena,Daviena + The Originote,Medium,Low,Neutral,0.3333333333333333,0.5333333333333333,0.1333333333333333,Mixed Goals,Low,0.8316844781239827,Community Actor,,Low,Peripheral,Daviena,Single-brand Context,Promotional / Supportive,Mixed Goals
skinclub_rr74871,skinclub_rr74871,1,0.8035714285714286,0.0,60,Daviena,Daviena,Daviena,High,Low,Mixed,0.3636363636363636,0.3636363636363636,0.2727272727272727,Mixed Goals,Low,0.8221548470583829,Community Actor,,Low,Peripheral,Daviena,Single-brand Context,Mixed Goals,Mixed Goals
glowup_rr94183,glowup_rr94183,1,0.8035714285714286,0.0,54,Azarine,Azarine,Azarine + Daviena,High,Low,Neutral,0.2297297297297297,0.5540540540540541,0.2162162162162162,Mixed Goals,Low,0.870596366154181,Community Actor,,Low,Peripheral,Azarine,Single-brand Context,Mixed Goals,Mixed Goals
