Source,Target,Type,Weight,co_conv_weight,co_reply_weight,co_temporal_weight,norm_co_conv,norm_co_reply,norm_co_temporal,final_weight,n_evidence,co_hashtag,source_actor_type,target_actor_type,actor_type_pair,source_network_position,target_network_position,network_position_pair,source_is_hcc,target_is_hcc
glowhunter_ip8989,skinbestie_ip2505,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_ip8989,skincare_ip797,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_ip9119,glowup_ip5653,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,kulitglowing_ip3422,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,kulitglowing_ip4767,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,kulitglowing_ip9395,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,kulitglowing_ip9832,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,kulitglowing_ip986,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,racun_ip3473,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,racun_ip6205,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,reviewjujur_ip204,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,reviewjujur_ip2228,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,reviewjujur_ip3756,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,reviewjujur_ip6999,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,skinbestie_ip1027,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,skinbestie_ip5105,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,skinbestie_ip5720,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,skincare_ip7443,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,skinclub_ip4711,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,skinclub_ip8942,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,skinlover_ip4667,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowhunter_ip9119,skinlover_ip8042,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,12,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,skinlover_ip9681,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,skintok_ct62066,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,6,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_ip9119,vidiaayuuu,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,8,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowhunter_rp10498,glowingid_rp49842,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp10498,glowingid_rr70761,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp10498,skintok_ct62066,Undirected,1.875,7,7.0,0.0,0.875,1.0,0.0,1.875,2,22,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp15009,glowingid_rr53578,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,16,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowhunter_rp21462,reviewjujur_rr82051,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,3,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp43404,glowup_rr94347,Undirected,2.0,7,7.0,1.0,0.875,1.0,0.125,2.0,3,27,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp54754,glowup_rr50108,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp58204,glowingid_rr76591,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,3,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp60130,testireal_rr90363,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rp64732,skincare_rr70541,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,17,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr20059,kulitglowing_rr22275,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr20059,racun_rp24880,Undirected,1.875,7,7.0,0.0,0.875,1.0,0.0,1.875,2,23,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr25898,skincare_rp99622,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr2764,skincare_ct7727,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowhunter_rr31985,testireal_rp21269,Undirected,1.2857142857142856,5,2.0,3.0,0.625,0.2857142857142857,0.375,1.2857142857142856,3,12,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr4161,skincare_cp5244,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr5101,skinlover_cp2653,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowhunter_rr93045,glowingid_rp70906,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_ct11995,glowup_ct93477,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct11995,kulitglowing_ct49929,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct11995,racun_ct61657,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct11995,skincare_ct68797,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct18883,skinlover_ct23275,Undirected,1.25,5,0.0,5.0,0.625,0.0,0.625,1.25,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct18883,skintok_ct36635,Undirected,1.25,5,0.0,5.0,0.625,0.0,0.625,1.25,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct18883,skintok_ct98906,Undirected,1.25,5,0.0,5.0,0.625,0.0,0.625,1.25,2,8,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct69471,glowup_ct8724,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct69471,reviewjujur_ct33360,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct69471,reviewjujur_ct9800,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_ct74353,skinlover_ct27853,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,12,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_rp46554,skinbestie_rr58879,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rp49842,glowingid_rr70761,Undirected,1.875,7,7.0,0.0,0.875,1.0,0.0,1.875,2,16,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rp49842,racun_rp28130,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rp49842,skinbestie_rr98803,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rp49842,skintok_ct62066,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rp61402,racun_rr28461,Undirected,1.7321428571428572,6,6.0,1.0,0.75,0.8571428571428571,0.125,1.7321428571428572,3,16,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_rr16545,kulitcerah_ct29113,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,23,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowingid_rr16545,reviewjujur_ct39243,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,23,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowingid_rr16545,reviewjujur_ct55350,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,23,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowingid_rr16545,reviewjujur_ct97003,Undirected,0.875,7,0.0,0.0,0.875,0.0,0.0,0.875,1,23,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowingid_rr21462,reviewjujur_rp86101,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,6,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr42370,reviewjujur_rp71793,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,12,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr53578,nindyasari_,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowingid_rr53578,racun_ip3473,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,14,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowingid_rr53578,reviewjujur_rp60551,Undirected,1.6071428571428572,6,6.0,0.0,0.75,0.8571428571428571,0.0,1.6071428571428572,2,19,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_rr53578,skincare_rp71592,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,13,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowingid_rr53578,skinlover_ct30407,Undirected,0.75,6,0.0,0.0,0.75,0.0,0.0,0.75,1,18,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowingid_rr53578,testireal_rp23884,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,9,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowingid_rr60123,kulitsehat_rp42260,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr66818,glowup_rp95663,Undirected,1.4642857142857144,5,5.0,1.0,0.625,0.7142857142857143,0.125,1.4642857142857144,3,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr70761,racun_rp28130,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr70761,skinbestie_rr98803,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr70761,skintok_ct62066,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr76872,kulitglowing_rp54988,Undirected,0.8035714285714286,3,3.0,0.0,0.375,0.4285714285714285,0.0,0.8035714285714286,2,9,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr81432,skintok_rp21881,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,5,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowingid_rr98931,skinlover_rp59219,Undirected,1.3392857142857144,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ct2135,kulitglowing_ct6396,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct2135,skinclub_ct7669,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct2135,skinclub_ct9386,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,6,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct3239,glowup_ct6488,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct3239,kulitglowing_ct595,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct3239,racun_ct2082,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct3239,skinclub_ct3535,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct3809,reviewjujur_ct6118,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct3809,skinlover_ct8756,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct6488,kulitglowing_ct595,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct6488,racun_ct2082,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct6488,skinclub_ct3535,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,9,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct8724,reviewjujur_ct33360,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct8724,reviewjujur_ct9800,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,10,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct93477,kulitglowing_ct49929,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct93477,racun_ct61657,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct93477,skincare_ct68797,Undirected,0.75,3,0.0,3.0,0.375,0.0,0.375,0.75,2,7,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct95695,kulitcerah_ct74535,Undirected,1.0,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ct95695,skinlover_ct47678,Undirected,1.0,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ct95695,skintok_ct62066,Undirected,1.0,4,0.0,4.0,0.5,0.0,0.5,1.0,2,11,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ct95907,skinbestie_rr21563,Undirected,1.0714285714285714,4,4.0,0.0,0.5,0.5714285714285714,0.0,1.0714285714285714,2,13,Community Actor,Mass Actor,Community–Mass,HCC,LCN Non-HCC,HCC–LCN Non-HCC,True,False
glowup_ct95907,skincare_ct87875,Undirected,2.0,8,0.0,8.0,1.0,0.0,1.0,2.0,2,20,Community Actor,Community Actor,Community–Community,HCC,HCC,HCC–HCC,True,True
glowup_ct9909,skinbestie_ct2508,Undirected,0.625,3,0.0,2.0,0.375,0.0,0.25,0.625,2,8,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ct9909,skinbestie_rr51345,Undirected,1.3392857142857144,5,5.0,0.0,0.625,0.7142857142857143,0.0,1.3392857142857144,2,10,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ct9909,skinlover_rr9508,Undirected,0.5357142857142857,2,2.0,0.0,0.25,0.2857142857142857,0.0,0.5357142857142857,2,7,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,kulitglowing_ip4767,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,kulitglowing_ip9395,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,kulitglowing_ip9832,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,racun_ip3473,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,racun_ip6205,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,reviewjujur_ip204,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,reviewjujur_ip2228,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,reviewjujur_ip6999,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,skinbestie_ip1027,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,skinbestie_ip5105,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,skincare_ip7443,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,skinclub_ip4711,Undirected,1.0,8,0.0,0.0,1.0,0.0,0.0,1.0,1,15,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
glowup_ip5653,skinclub_ip8942,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,skinlover_ip4667,Undirected,0.5,4,0.0,0.0,0.5,0.0,0.0,0.5,1,7,Mass Actor,Community Actor,Community–Mass,LCN Non-HCC,HCC,HCC–LCN Non-HCC,False,True
glowup_ip5653,skinlover_ip8042,Undirected,0.625,5,0.0,0.0,0.625,0.0,0.0,0.625,1,13,Mass Actor,Mass Actor,Mass–Mass,LCN Non-HCC,LCN Non-HCC,LCN Non-HCC–LCN Non-HCC,False,False
