product_category,video_url,video_id,comment_type,comment_id,parent_comment_id,parent_user,reply_count,expected_reply_count,actual_reply_scraped,thread_level,user_id,username,text,mentions,hashtags,timestamp,source_file,username_norm,is_injected,comment_text_original,comment_text_model,probability_negative,probability_neutral,probability_positive,predicted_sentiment,max_probability,threshold,no_text,abstained,final_sentiment_label,sentiment_status,model_name,selected_candidate,model_hash,config_hash,locked_test_validation_status,inference_timestamp_utc,dataset_provenance,is_hcc_member,is_hcc,hcc_id,community,primary_brand,brand_label_auto,brand_combo,brand_confidence,product_brand_context,is_hcc_member_bool
daviena_retinol,https://www.tiktok.com/@adilana.na/video/7313744314927041797?_r=1&_t=ZS-9707RUeyEm9,7313744314927041797,reply,INJ000445,7330647520097813253,beauty_rp84557,0,0,0,1,9157722994624451270,glowhunter_rr76414,bener bgt kak setuju beneran (160),[],[],2024-02-01T17:04:36+00:00,daviena_retinol_video_5.csv,glowhunter_rr76414,True,bener bgt kak setuju beneran (160),bener bgt kak setuju beneran (160),0.06018505924583829,0.3540954357524884,0.5857195050016734,Positive,0.5857195050016734,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
maryame_niacinamide,https://www.tiktok.com/@dr.okypratamaa_kedua/video/7428436533981613318?_r=1&_t=ZS-977UewhE3Oh,7428436533981613318,reply,INJ000446,7428444228345479942,beauty_rp84557,0,0,0,1,9157722994624451270,glowhunter_rr76414,"wah baru tau, makasih infonyaa (160)",[],[],2024-10-22T05:06:36+00:00,maryame_niacinamide_video_11.csv,glowhunter_rr76414,True,"wah baru tau, makasih infonyaa (160)","wah baru tau, makasih infonyaa (160)",0.38219053178702567,0.2183047294277413,0.39950473878523307,Positive,0.39950473878523307,0.42,False,True,Uncertain,Uncertain,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
maryame_niacinamide,https://www.tiktok.com/@deswitatata2/video/7279666593129434374?_r=1&_t=ZS-9702EZVUuGo,7279666593129434374,reply,INJ000447,7494152622153286418,beauty_rp84557,0,0,0,1,9157722994624451270,glowhunter_rr76414,wkwk sama kak🤣 🔥 (160),[],[],2025-04-17T07:05:52+00:00,maryame_niacinamide_video_5.csv,glowhunter_rr76414,True,wkwk sama kak🤣 🔥 (160),wkwk sama kak🤣 🔥 (160),0.18729310348441852,0.7061966071955904,0.10651028931999107,Neutral,0.7061966071955904,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
daviena_retinol,https://www.tiktok.com/@daviena_dvn/video/7389110955214490886?_r=1&_t=ZS-9707GPqX4Ub,7389110955214490886,reply,INJ000448,7489842745156272914,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,sama² kak semangat btw (160),[],[],2025-04-05T16:16:36+00:00,daviena_retinol_video_3.csv,beautyaddict_rr30107,True,sama² kak semangat btw (160),sama² kak semangat btw (160),0.05780693635839441,0.4355116642045425,0.5066813994370631,Positive,0.5066813994370631,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
maryame_niacinamide,https://www.tiktok.com/@deswitatata2/video/7262186413284822277?_r=1&_t=ZS-97027ztq3fT,7262186413284822277,reply,INJ000449,7570711083767743250,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,noted kak makasih ya 🥰 (160),[],[],2025-11-09T14:12:26+00:00,maryame_niacinamide_video_2.csv,beautyaddict_rr30107,True,noted kak makasih ya 🥰 (160),noted kak makasih ya 🥰 (160),0.2094624040655061,0.45622547774121236,0.3343121181932816,Neutral,0.45622547774121236,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
daviena_retinol,https://www.tiktok.com/@nabellaolivia/video/7289028668863663365?_r=1&_t=ZS-977c7OOaZtJ,7289028668863663365,reply,INJ000450,7291932450996339462,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,setuju!! worth it bgt 😍 (160),[],[],2023-10-20T09:44:42+00:00,daviena_retinol_video_12.csv,beautyaddict_rr30107,True,setuju!! worth it bgt 😍 (160),setuju! worth it bgt 😍 (160),0.092110650526767,0.1859409693045305,0.7219483801687026,Positive,0.7219483801687026,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
originote_niacinamide,https://www.tiktok.com/@theoriginote/video/7459337971108515090?_r=1&_t=ZS-977U9ZHP2SG,7459337971108515090,reply,INJ000451,7459575779187229446,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,setuju!! worth it bgt btw (160),[],[],2025-01-14T03:57:02+00:00,originote_niacinamide_video_11.csv,beautyaddict_rr30107,True,setuju!! worth it bgt btw (160),setuju! worth it bgt btw (160),0.08978647075621764,0.20822485506047766,0.7019886741833048,Positive,0.7019886741833048,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
originote_niacinamide,https://www.tiktok.com/@janeabys/video/7145783136914296090?_r=1&_t=ZS-9701M6biY9Y,7145783136914296090,reply,INJ000452,7151809394241405723,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,noted kak makasih ya beneran (160),[],[],2022-10-07T18:08:58+00:00,originote_niacinamide_video_3.csv,beautyaddict_rr30107,True,noted kak makasih ya beneran (160),noted kak makasih ya beneran (160),0.14155736206544337,0.513799426876209,0.3446432110583476,Neutral,0.513799426876209,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
maryame_niacinamide,https://www.tiktok.com/@nooraabeautycreator/video/7430007251076697350?_r=1&_t=ZS-9702Cpl4Gl0,7430007251076697350,reply,INJ000453,7525562944734692104,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,"iya kak bener, worth it!! (160)",[],[],2025-07-10T23:43:23+00:00,maryame_niacinamide_video_4.csv,beautyaddict_rr30107,True,"iya kak bener, worth it!! (160)","iya kak bener, worth it! (160)",0.053071972421574395,0.24495933645022633,0.7019686911281993,Positive,0.7019686911281993,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
daviena_retinol,https://www.tiktok.com/@faniabsaa/video/7284446766534102277?_r=1&_t=ZS-9707DfFuSW1,7284446766534102277,reply,INJ000454,7286083385822135046,beautyaddict_rp79642,0,0,0,1,9981471483560203762,beautyaddict_rr30107,noted kak makasih ya ✨ (160),[],[],2023-10-04T14:13:03+00:00,daviena_retinol_video_2.csv,beautyaddict_rr30107,True,noted kak makasih ya ✨ (160),noted kak makasih ya ✨ (160),0.2105127297720566,0.48627066235156063,0.30321660787638277,Neutral,0.48627066235156063,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
daviena_retinol,https://www.tiktok.com/@adiliarizqa/video/7291631421565832453?_r=1&_t=ZS-977cAvZAxaj,7291631421565832453,reply,INJ000455,7293694098195251973,kulitcerah_rp9486,0,0,0,1,9430782469891381378,kulitcerah_rr26372,"iya bener, aku jg ngerasain btw (160)",[],[],2023-10-25T02:11:50+00:00,daviena_retinol_video_14.csv,kulitcerah_rr26372,True,"iya bener, aku jg ngerasain btw (160)","iya bener, aku jg ngerasain btw (160)",0.23246545626334178,0.14198368773683545,0.6255508559998229,Positive,0.6255508559998229,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
originote_niacinamide,https://www.tiktok.com/@soufberry/video/7122773893844061466?_r=1&_t=ZS-9701Dc5EXB4,7122773893844061466,reply,INJ000456,7215070809990103834,kulitcerah_rp9486,0,0,0,1,9430782469891381378,kulitcerah_rr26372,noted kak makasih ya 🥰 (160),[],[],2023-03-27T06:43:29+00:00,originote_niacinamide_video_1.csv,kulitcerah_rr26372,True,noted kak makasih ya 🥰 (160),noted kak makasih ya 🥰 (160),0.2094624040655061,0.45622547774121236,0.3343121181932816,Neutral,0.45622547774121236,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
maryame_niacinamide,https://www.tiktok.com/@maryame.official/video/7421835937988070662?_r=1&_t=ZS-9702TytN66E,7421835937988070662,reply,INJ000457,7426039025922458373,kulitcerah_rp9486,0,0,0,1,9430782469891381378,kulitcerah_rr26372,"iya kak bener, worth it 😍 (160)",[],[],2024-10-15T17:10:39+00:00,maryame_niacinamide_video_9.csv,kulitcerah_rr26372,True,"iya kak bener, worth it 😍 (160)","iya kak bener, worth it 😍 (160)",0.05348167844148001,0.25588343756981735,0.6906348839887027,Positive,0.6906348839887027,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
azarine_retinol,https://www.tiktok.com/@skincarebyw/video/7397028146429709573?_r=1&_t=ZS-977QLwAWBLp,7397028146429709573,reply,INJ000458,7400375857876091654,kulitcerah_rp9486,0,0,0,1,9430782469891381378,kulitcerah_rr26372,cocok² aja emg tiap kulit beda 🔥 (160),[],[],2024-08-07T13:18:33+00:00,azarine_retinol_video_6.csv,kulitcerah_rr26372,True,cocok² aja emg tiap kulit beda 🔥 (160),cocok² aja emg tiap kulit beda 🔥 (160),0.1286092248777757,0.5066459459977701,0.36474482912445416,Neutral,0.5066459459977701,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Azarine,False
daviena_retinol,https://www.tiktok.com/@iketiaaa/video/7418812570569641221?_r=1&_t=ZS-9707LeDmYUr,7418812570569641221,reply,INJ000459,7453995985863000833,kulitcerah_rp66429,0,0,0,1,9021565728496825184,kulitglowing_rr87765,noted kak makasih ya 😊 (160),[],[],2024-12-30T01:39:48+00:00,daviena_retinol_video_4.csv,kulitglowing_rr87765,True,noted kak makasih ya 😊 (160),noted kak makasih ya 😊 (160),0.2105127297720566,0.48627066235156063,0.30321660787638277,Neutral,0.48627066235156063,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
daviena_retinol,https://www.tiktok.com/@orinagista13/video/7319688011891936517?_r=1&_t=ZS-977cBAtDHkH,7319688011891936517,reply,INJ000460,7328205937336156934,kulitcerah_rp66429,0,0,0,1,9021565728496825184,kulitglowing_rr87765,noted kak makasih ya 😍 (160),[],[],2024-01-26T01:17:09+00:00,daviena_retinol_video_13.csv,kulitglowing_rr87765,True,noted kak makasih ya 😍 (160),noted kak makasih ya 😍 (160),0.21138276647487536,0.4870378303754628,0.3015794031496619,Neutral,0.4870378303754628,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Daviena,False
maryame_niacinamide,https://www.tiktok.com/@maryame.official/video/7312632181094894854?_r=1&_t=ZS-9702LpeW22k,7312632181094894854,reply,INJ000461,7389306194329027333,kulitcerah_rp66429,0,0,0,1,9021565728496825184,kulitglowing_rr87765,noted kak makasih ya 😍 (160),[],[],2024-07-08T18:02:48+00:00,maryame_niacinamide_video_6.csv,kulitglowing_rr87765,True,noted kak makasih ya 😍 (160),noted kak makasih ya 😍 (160),0.21138276647487536,0.4870378303754628,0.3015794031496619,Neutral,0.4870378303754628,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
azarine_retinol,https://www.tiktok.com/@skinby_sindy/video/7586827398084136200?_r=1&_t=ZS-9706sCoYVV3,7586827398084136200,reply,INJ000462,7592264260774822664,kulitcerah_rp66429,0,0,0,1,9021565728496825184,kulitglowing_rr87765,"iya bener, aku jg ngerasain 🔥 (160)",[],[],2026-01-06T17:05:00+00:00,azarine_retinol_video_2.csv,kulitglowing_rr87765,True,"iya bener, aku jg ngerasain 🔥 (160)","iya bener, aku jg ngerasain 🔥 (160)",0.2604677351391924,0.12434606608595924,0.6151861987748484,Positive,0.6151861987748484,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Azarine,False
maryame_niacinamide,https://www.tiktok.com/@mputrizahro/video/7424146834534239493?_r=1&_t=ZS-977UpyoFBWq,7424146834534239493,reply,INJ000463,7424810926715847429,kulitsehat_rp67418,0,0,0,1,9185784568661146331,kulitsehat_rr29159,iyaa sama disini jg gtu beneran (160),[],[],2024-10-12T09:51:15+00:00,maryame_niacinamide_video_20.csv,kulitsehat_rr29159,True,iyaa sama disini jg gtu beneran (160),iyaa sama disini jg gtu beneran (160),0.13375912710018945,0.5274620073414048,0.33877886555840575,Neutral,0.5274620073414048,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
maryame_niacinamide,https://www.tiktok.com/@notforsheil/video/7167562475641048347?_r=1&_t=ZS-977Ufvqeo8w,7167562475641048347,reply,INJ000464,7215432871628522267,kulitsehat_rp67418,0,0,0,1,9185784568661146331,kulitsehat_rr29159,real sih ini!! (160),[],[],2023-03-28T03:57:22+00:00,maryame_niacinamide_video_12.csv,kulitsehat_rr29159,True,real sih ini!! (160),real sih ini! (160),0.3055014530818163,0.5197728785535423,0.17472566836464143,Neutral,0.5197728785535423,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
maryame_niacinamide,https://www.tiktok.com/@mayhapid2/video/7361323225038540037?_r=1&_t=ZS-977UlHToEGG,7361323225038540037,reply,INJ000465,7361421212461187846,kulitsehat_rp67418,0,0,0,1,9185784568661146331,kulitsehat_rr29159,real sih ini 🔥 (160),[],[],2024-04-24T13:28:31+00:00,maryame_niacinamide_video_16.csv,kulitsehat_rr29159,True,real sih ini 🔥 (160),real sih ini 🔥 (160),0.3041070995511824,0.5399444280103023,0.1559484724385153,Neutral,0.5399444280103023,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
originote_niacinamide,https://www.tiktok.com/@glowupyuk34/video/7208499827234131226?_r=1&_t=ZS-9701i7ODr2A,7208499827234131226,reply,INJ000466,7339145296646488837,kulitsehat_rp67418,0,0,0,1,9185784568661146331,kulitsehat_rr29159,thanks sharingnya kak!! (160),[],[],2024-02-24T15:05:26+00:00,originote_niacinamide_video_9.csv,kulitsehat_rr29159,True,thanks sharingnya kak!! (160),thanks sharingnya kak! (160),0.14441547578247793,0.4467693038276084,0.4088152203899137,Neutral,0.4467693038276084,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
maryame_niacinamide,https://www.tiktok.com/@mimiaudmua/video/7418514646698642693?_r=1&_t=ZS-977UpdmV9X8,7418514646698642693,reply,INJ000467,7425470594591818501,kulitsehat_rp67418,0,0,0,1,9185784568661146331,kulitsehat_rr29159,wah kak reply mulu 😂 (160),[],[],2024-10-14T06:33:23+00:00,maryame_niacinamide_video_19.csv,kulitsehat_rr29159,True,wah kak reply mulu 😂 (160),wah kak reply mulu 😂 (160),0.15577112605516633,0.653930411763669,0.19029846218116464,Neutral,0.653930411763669,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Maryame,False
originote_niacinamide,https://www.tiktok.com/@namicwn_/video/7242204399928593669?_r=1&_t=ZS-9701v2mMfZa,7242204399928593669,reply,INJ000468,7274463460909204229,skinclub_rp9956,0,0,0,1,9745268302304074960,skincare_rr39570,makasih infonya kak 🙏 beneran (160),[],[],2023-09-03T05:47:37+00:00,originote_niacinamide_video_10.csv,skincare_rr39570,True,makasih infonya kak 🙏 beneran (160),makasih infonya kak 🙏 beneran (160),0.13079695767044222,0.40130650161011255,0.4678965407194452,Positive,0.4678965407194452,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
originote_niacinamide,https://www.tiktok.com/@dicannnns/video/7194330759329631514?_r=1&_t=ZS-9701cuVmRfz,7194330759329631514,reply,INJ000469,7225379501366067995,skinclub_rp9956,0,0,0,1,9745268302304074960,skincare_rr39570,setuju!! worth it bgt 🥰 (160),[],[],2023-04-23T23:30:34+00:00,originote_niacinamide_video_6.csv,skincare_rr39570,True,setuju!! worth it bgt 🥰 (160),setuju! worth it bgt 🥰 (160),0.08699825368526547,0.16583301043472004,0.7471687358800145,Positive,0.7471687358800145,0.42,False,False,Positive,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,False,False,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,Non-HCC,The Originote,False
maryame_niacinamide,https://www.tiktok.com/@dewihanijayanti/video/7507827983269350661?_r=1&_t=ZS-9702OSYYkz4,7507827983269350661,reply,INJ000470,7627675252684276501,beautyvibe_rp82732,0,0,0,1,9404827914374355664,skinclub_ip8582,ah masa? aku beda malah 🔥 (160),[],[],2026-04-12T02:34:20+00:00,maryame_niacinamide_video_8.csv,skinclub_ip8582,True,ah masa? aku beda malah 🔥 (160),ah masa? aku beda malah 🔥 (160),0.6283659854861142,0.058202116737796565,0.3134318977760893,Negative,0.6283659854861142,0.42,False,False,Negative,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,True,True,54,54,Azarine,Azarine,Azarine + Daviena,High,Maryame,True
azarine_retinol,https://www.tiktok.com/@vivianmarguerre/video/7237379067773766917?_r=1&_t=ZS-9706fNQFwJ7,7237379067773766917,reply,INJ000471,7287998450916950790,beautyvibe_rp82732,0,0,0,1,9404827914374355664,skinclub_ip8582,thanks sharingnya kak 😊 (160),[],[],2023-10-09T19:09:00+00:00,azarine_retinol_video_1.csv,skinclub_ip8582,True,thanks sharingnya kak 😊 (160),thanks sharingnya kak 😊 (160),0.12255656653570891,0.47930322342903897,0.3981402100352521,Neutral,0.47930322342903897,0.42,False,False,Neutral,Evaluable,model_C_human_supervised,ensemble_top2_human_supervised_development_only,477bfe11ebc3463eeff5a5fb8359f86022d719c8bea49dfdad0460fa0c5e2ccc,3aacda361f4143e0fca3df022d494bf0c6f128e6f04f0992f31e894b99fbe00a,FINAL_MODEL_VALIDATED,2026-07-23T04:19:56.467099+00:00,dataset.csv,True,True,54,54,Azarine,Azarine,Azarine + Daviena,High,Azarine,True
